RecordID,CowKey,BaseValue,SHAPSum,ClipAdjustment,Predicted,SavedPredicted
MEAS_R000263,C017,38.89673366723968,0.43946641554509214,0.0,39.33620008278477,39.33620008278477
MEAS_R000264,C017,38.92119047613949,0.9899527811364407,0.0,39.91114325727593,39.91114325727593
MEAS_R000265,C017,38.91608040415947,0.4033460101873467,0.0,39.31942641434682,39.31942641434682
MEAS_R000266,C017,38.89858156098377,1.0836163562911578,-7.105427357601002e-15,39.982197917274924,39.98219791727493
MEAS_R000267,C017,38.890214795702306,0.48819706519752404,0.0,39.37841186089983,39.37841186089983
MEAS_R000268,C020,38.90663615432866,0.6681762169050824,0.0,39.57481237123374,39.57481237123374
MEAS_R000269,C020,38.91235154376939,-0.016339224353694202,-7.105427357601002e-15,38.89601231941569,38.89601231941569
MEAS_R000270,C020,38.92040302369604,0.18763676862885703,7.105427357601002e-15,39.1080397923249,39.1080397923249
MEAS_R000271,C020,38.89673366723968,-0.11915858142469757,0.0,38.77757508581498,38.77757508581498
MEAS_R000272,C020,38.920347394886576,0.24422265587762249,7.105427357601002e-15,39.164570050764205,39.164570050764205
MEAS_R000273,C020,38.887149530636805,0.2760349251090744,0.0,39.16318445574588,39.16318445574588
MEAS_R000274,C020,38.90954773814833,0.22495899196917582,7.105427357601002e-15,39.134506730117515,39.13450673011752
MEAS_R000275,C020,38.926817043320064,1.2269073246009805,0.0,40.15372436792104,40.15372436792104
MEAS_R000276,C020,38.91235154376939,0.2584284934992137,-7.105427357601002e-15,39.1707800372686,39.1707800372686
MEAS_R000277,C020,38.89858156098377,0.6396772389499379,0.0,39.53825879993371,39.53825879993371
MEAS_R000278,C020,38.92119047613949,0.6044357638396758,0.0,39.52562623997917,39.52562623997917
MEAS_R000279,C020,38.92222222242296,1.2407646781255388,0.0,40.162986900548496,40.162986900548496
MEAS_R000280,C020,38.92040302369604,0.6726875832158317,7.105427357601002e-15,39.59309060691188,39.59309060691188
MEAS_R000281,C020,38.89673366723968,1.336940976249606,0.0,40.23367464348929,40.23367464348929
MEAS_R000282,C020,38.89673366723968,0.6901690729374585,0.0,39.58690274017714,39.58690274017714
MEAS_R000283,C020,38.91674418646186,1.2924246041697327,7.105427357601002e-15,40.2091687906316,40.2091687906316
MEAS_R000284,C009,38.887149530636805,1.5941383008745245,0.0,40.48128783151133,40.48128783151133
MEAS_R000285,C009,38.92222222242296,0.587506785934974,-7.105427357601002e-15,39.50972900835793,39.50972900835793
MEAS_R000286,C009,38.91235154376939,0.664189635936043,0.0,39.57654117970543,39.57654117970543
MEAS_R000287,C009,38.88295165275932,0.6023844763144808,-7.105427357601002e-15,39.485336129073794,39.485336129073794
MEAS_R000288,C009,38.920347394886576,0.780109347986954,7.105427357601002e-15,39.700456742873534,39.700456742873534
MEAS_R000289,C009,38.91896955437967,1.5309172250423244,0.0,40.449886779421995,40.449886779422
MEAS_R000290,C009,38.89673366723968,0.8801994380456022,0.0,39.77693310528528,39.77693310528528
MEAS_R000291,C009,38.900228311757246,1.5484867316118152,0.0,40.44871504336906,40.44871504336906
MEAS_R000292,C009,38.92040302369604,1.547789456435671,7.105427357601002e-15,40.46819248013172,40.46819248013172
MEAS_R000293,C012,38.900228311757246,1.4753743426673283,-7.105427357601002e-15,40.37560265442457,40.37560265442457
MEAS_R000294,C012,38.92043795698664,0.15330153951775838,0.0,39.073739496504395,39.0737394965044
MEAS_R000295,C012,38.91896955437967,0.18418452492438908,0.0,39.10315407930406,39.10315407930406
MEAS_R000296,C012,38.89858156098377,0.23111885126733506,-7.105427357601002e-15,39.1297004122511,39.1297004122511
MEAS_R000297,C012,38.920347394886576,0.6064070798709396,0.0,39.52675447475752,39.52675447475752
MEAS_R000298,C012,38.92155388873298,0.5705341442617619,0.0,39.492088032994744,39.49208803299474
MEAS_R000299,C012,38.894266054817926,0.9919061531258794,0.0,39.88617220794381,39.88617220794381
MEAS_R000300,C012,38.92119047613949,0.6137212736766369,-7.105427357601002e-15,39.534911749816125,39.534911749816125
MEAS_R000301,C012,38.89673366723968,0.8311710411139579,0.0,39.727904708353634,39.727904708353634
MEAS_R000302,C012,38.91674418646186,0.716764254295075,7.105427357601002e-15,39.63350844075694,39.63350844075694
MEAS_R000303,C012,38.91777777756364,0.6530508820617932,7.105427357601002e-15,39.57082865962544,39.57082865962544
MEAS_R000304,C012,38.91235154376939,1.3855527847926674,0.0,40.297904328562055,40.297904328562055
MEAS_R000305,C012,38.89673366723968,1.4539278703946916,0.0,40.35066153763437,40.35066153763437
MEAS_R000306,C006,38.91608040415947,0.6656741792608949,0.0,39.58175458342037,39.58175458342037
MEAS_R000307,C006,38.926817043320064,0.45414614206503,7.105427357601002e-15,39.3809631853851,39.3809631853851
MEAS_R000308,C006,38.89673366723968,-0.25514474509918195,0.0,38.6415889221405,38.6415889221405
MEAS_R000309,C006,38.91896955437967,0.17590603601111532,0.0,39.094875590390785,39.09487559039079
MEAS_R000310,C006,38.89858156098377,-0.09369426604868038,-7.105427357601002e-15,38.804887294935085,38.804887294935085
MEAS_R000311,C006,38.91674418646186,0.13372483244173716,7.105427357601002e-15,39.050469018903605,39.050469018903605
MEAS_R000312,C006,38.89858156098377,-0.19511741914478595,-7.105427357601002e-15,38.70346414183898,38.70346414183898
MEAS_R000313,C006,38.91971830990193,0.763683456891071,-7.105427357601002e-15,39.683401766793,39.683401766793
MEAS_R000314,C006,38.90954773814833,0.721227573246806,0.0,39.63077531139514,39.63077531139514
MEAS_R000315,C006,38.91777777756364,-0.2208606558873091,0.0,38.696917121676336,38.696917121676336
MEAS_R000316,C006,38.91608040415947,0.6899435529184215,0.0,39.606023957077895,39.606023957077895
MEAS_R000317,C006,38.89673366723968,0.09085150808674769,0.0,38.98758517532643,38.98758517532643
MEAS_R000318,C006,38.92222222242296,0.7306041290285852,0.0,39.652826351451544,39.65282635145154
MEAS_R000319,C006,38.894266054817926,0.6645427236091699,0.0,39.55880877842709,39.55880877842709
MEAS_R000320,C015,38.91608040415947,0.06768039269226682,0.0,38.98376079685174,38.98376079685174
MEAS_R000321,C015,38.926817043320064,-0.6118793680837646,-7.105427357601002e-15,38.314937675236294,38.31493767523629
MEAS_R000322,C015,38.88295165275932,-0.5551916980741592,0.0,38.327759954685156,38.32775995468516
MEAS_R000323,C015,38.91608040415947,-0.6545893653070961,7.105427357601002e-15,38.261491038852384,38.261491038852384
MEAS_R000324,C015,38.904679802745385,-0.19497202317166024,-7.105427357601002e-15,38.70970777957372,38.70970777957372
MEAS_R000325,C015,38.91674418646186,-0.20501593127254156,0.0,38.71172825518932,38.71172825518932
MEAS_R000326,C015,38.90954773814833,-0.6201643562043263,0.0,38.289383381944006,38.289383381944006
MEAS_R000327,C015,38.89858156098377,-0.6480677375791857,-7.105427357601002e-15,38.25051382340458,38.25051382340458
MEAS_R000328,C015,38.89858156098377,-0.15017038005126382,0.0,38.74841118093251,38.74841118093251
MEAS_R000329,C015,38.91511627920176,0.5933542610826328,0.0,39.50847054028439,39.50847054028439
MEAS_R000330,C015,38.92040302369604,-0.3759935150686624,7.105427357601002e-15,38.54440950862738,38.54440950862738
MEAS_R000331,C015,38.92000000022668,0.6297413707017163,0.0,39.549741370928395,39.5497413709284
MEAS_R000332,C015,38.91896955437967,0.405325101368305,0.0,39.32429465574798,39.32429465574798
MEAS_R000333,C015,38.90954773814833,0.27277479715868647,0.0,39.18232253530702,39.18232253530702
MEAS_R000334,C015,38.91608040415947,-0.3719757752267952,7.105427357601002e-15,38.544104628932686,38.544104628932686
MEAS_R000335,C015,38.91971830990193,-0.30407916947651237,-7.105427357601002e-15,38.615639140425415,38.615639140425415
MEAS_R000336,C015,38.91235154376939,0.10078196316089838,0.0,39.01313350693029,39.01313350693029
MEAS_R000337,C015,38.89673366723968,-0.055301610503172706,0.0,38.84143205673651,38.84143205673651
MEAS_R000338,C007,38.894266054817926,0.3480271978654488,0.0,39.242293252683375,39.242293252683375
MEAS_R000339,C007,38.91608040415947,0.2516378702301333,7.105427357601002e-15,39.167718274389614,39.167718274389614
MEAS_R000340,C007,38.91777777756364,0.8737585051255067,7.105427357601002e-15,39.79153628268916,39.79153628268916
MEAS_R000341,C007,38.90663615432866,0.2862983014653505,0.0,39.19293445579401,39.19293445579401
MEAS_R000342,C007,38.887149530636805,0.8345460811776584,7.105427357601002e-15,39.72169561181447,39.72169561181447
MEAS_R000343,C007,38.89858156098377,-0.010570432145727324,0.0,38.888011128838045,38.888011128838045
MEAS_R000344,C007,38.91235154376939,0.8714659417915629,-7.105427357601002e-15,39.783817485560945,39.78381748556095
MEAS_R000345,C007,38.92000000022668,0.012952053472880852,0.0,38.93295205369956,38.93295205369956
MEAS_R000346,C007,38.890214795702306,0.976371962283189,0.0,39.866586757985495,39.866586757985495
MEAS_R000347,C007,38.92155388873298,0.6543306798735458,0.0,39.575884568606526,39.575884568606526
MEAS_R000348,C007,38.89673366723968,0.614062480129795,0.0,39.510796147369476,39.51079614736948
MEAS_R000349,C007,38.92043795698664,0.6120154776725933,0.0,39.53245343465923,39.53245343465923
MEAS_R000350,C007,38.92040302369604,0.5835471153153671,0.0,39.50395013901141,39.50395013901141
MEAS_R000351,C007,38.926817043320064,1.4181243034658828,0.0,40.344941346785944,40.34494134678594
MEAS_R000352,C007,38.91235154376939,0.5077263841686172,-7.105427357601002e-15,39.420077927938,39.420077927938
MEAS_R000353,C007,38.900228311757246,0.6891169219345605,0.0,39.58934523369181,39.58934523369181
MEAS_R000354,C007,38.920347394886576,1.3938093066411779,7.105427357601002e-15,40.314156701527764,40.31415670152776
MEAS_R000355,C007,38.91674418646186,0.805380564923933,7.105427357601002e-15,39.7221247513858,39.7221247513858
MEAS_R000356,C007,38.91777777756364,0.356824435783407,7.105427357601002e-15,39.27460221334706,39.27460221334706
MEAS_R000357,C013,38.91608040415947,0.15426014463787696,7.105427357601002e-15,39.070340548797354,39.07034054879736
MEAS_R000358,C013,38.92000000022668,-0.2523465154508929,0.0,38.667653484775784,38.66765348477578
MEAS_R000359,C013,38.91971830990193,-0.1875313016292719,0.0,38.73218700827266,38.73218700827266
MEAS_R000360,C013,38.89858156098377,-0.23772679153762039,-7.105427357601002e-15,38.660854769446146,38.66085476944615
MEAS_R000361,C013,38.890214795702306,0.1268751121968491,0.0,39.017089907899155,39.01708990789916
MEAS_R000362,C013,38.920347394886576,0.17967413488567663,0.0,39.100021529772256,39.100021529772256
MEAS_R000363,C013,38.92119047613949,-0.1884603889445537,0.0,38.73273008719494,38.73273008719494
MEAS_R000364,C013,38.90954773814833,0.2241929945627955,0.0,39.13374073271113,39.13374073271113
MEAS_R000365,C013,38.91971830990193,0.23425323999490777,0.0,39.15397154989684,39.15397154989684
MEAS_R000366,C013,38.89673366723968,0.23135796616073234,0.0,39.12809163340041,39.12809163340041
MEAS_R000367,C024,38.91896955437967,-0.49758998268004384,7.105427357601002e-15,38.42137957169963,38.42137957169963
MEAS_R000368,C024,38.91896955437967,-0.5077377953357155,0.0,38.41123175904396,38.41123175904396
MEAS_R000369,C024,38.92222222242296,-0.5633666918079706,0.0,38.35885553061499,38.35885553061499
MEAS_R000370,C024,38.926817043320064,-0.7753197366889917,0.0,38.15149730663107,38.15149730663107
MEAS_R000371,C024,38.91896955437967,-0.4444938889098695,-7.105427357601002e-15,38.4744756654698,38.4744756654698
MEAS_R000372,C024,38.90954773814833,-0.4116154607600697,0.0,38.497932277388266,38.497932277388266
MEAS_R000373,C024,38.91674418646186,-0.7521941054596741,0.0,38.16455008100219,38.16455008100219
MEAS_R000374,C024,38.92119047613949,0.09262664371608628,-7.105427357601002e-15,39.013817119855574,39.01381711985557
MEAS_R000375,C024,38.90954773814833,-0.29038548443321766,0.0,38.61916225371512,38.61916225371512
MEAS_R000376,C024,38.894266054817926,0.04342886449883192,0.0,38.937694919316755,38.93769491931676
MEAS_R000377,C024,38.92119047613949,1.5762823301413644,-7.105427357601002e-15,40.497472806280854,40.49747280628085
MEAS_R000378,C024,38.91511627920176,-0.4777488825014997,0.0,38.43736739670026,38.43736739670026
MEAS_R000379,C024,38.92040302369604,-0.0350336738553303,7.105427357601002e-15,38.885369349840715,38.88536934984072
MEAS_R000380,C024,38.904679802745385,1.2196566152519082,0.0,40.12433641799729,40.12433641799729
MEAS_R000381,C024,38.90663615432866,-0.4343890087859701,0.0,38.47224714554269,38.47224714554269
MEAS_R000382,C024,38.91235154376939,1.5187626579701567,0.0,40.43111420173955,40.43111420173955
MEAS_R000383,C024,38.92119047613949,1.6231489354065436,0.0,40.544339411546034,40.544339411546034
MEAS_R000384,C001,38.92040302369604,-0.7459031864274586,0.0,38.174499837268584,38.17449983726858
MEAS_R000385,C001,38.91674418646186,-0.5953415106395394,7.105427357601002e-15,38.32140267582233,38.32140267582233
MEAS_R000386,C001,38.920347394886576,-0.6389876932302859,7.105427357601002e-15,38.2813597016563,38.2813597016563
MEAS_R000387,C001,38.91511627920176,-0.731852839986172,0.0,38.18326343921559,38.18326343921559
MEAS_R000388,C002,38.92040302369604,0.07708180210255637,7.105427357601002e-15,38.9974848257986,38.9974848257986
MEAS_R000389,C002,38.90954773814833,0.049965818953567186,7.105427357601002e-15,38.95951355710191,38.95951355710191
MEAS_R000390,C002,38.92040302369604,0.03131894350704134,7.105427357601002e-15,38.951721967203085,38.951721967203085
MEAS_R000391,C002,38.91674418646186,0.040838020973558764,0.0,38.95758220743542,38.95758220743542
MEAS_R000392,C003,38.92119047613949,-0.40515950839008286,0.0,38.51603096774941,38.51603096774941
MEAS_R000393,C003,38.890214795702306,-0.30421994523805973,0.0,38.585994850464246,38.585994850464246
MEAS_R000394,C003,38.91511627920176,-0.4366319291349491,-7.105427357601002e-15,38.47848435006681,38.47848435006681
MEAS_R000395,C003,38.91608040415947,-0.39123069493147233,7.105427357601002e-15,38.52484970922801,38.52484970922801
MEAS_R000396,C003,38.920347394886576,-0.3491336419512184,7.105427357601002e-15,38.571213752935364,38.57121375293536
MEAS_R000397,C004,38.92043795698664,-1.1993636988632703,0.0,37.721074258123366,37.721074258123366
MEAS_R000398,C004,38.89673366723968,-1.1929141070563416,-7.105427357601002e-15,37.703819560183334,37.70381956018333
MEAS_R000399,C004,38.920347394886576,-1.1826273649184755,0.0,37.7377200299681,37.7377200299681
MEAS_R000400,C004,38.90663615432866,-1.348843961851271,0.0,37.557792192477386,37.557792192477386
MEAS_R000401,C004,38.92222222242296,-1.2366074619046787,-7.105427357601002e-15,37.68561476051828,37.68561476051828
MEAS_R000402,C005,38.92222222242296,-1.1176043884921005,-7.105427357601002e-15,37.804617833930855,37.804617833930855
MEAS_R000403,C005,38.890214795702306,-1.117363818660404,-7.105427357601002e-15,37.7728509770419,37.7728509770419
MEAS_R000404,C005,38.894266054817926,-0.9998452430940283,0.0,37.8944208117239,37.8944208117239
MEAS_R000405,C005,38.92000000022668,-1.1333002454659618,0.0,37.78669975476072,37.78669975476072
MEAS_R000406,C006,38.887149530636805,0.6592076728207014,7.105427357601002e-15,39.54635720345751,39.54635720345751
MEAS_R000407,C006,38.91608040415947,0.6789524165086491,0.0,39.59503282066812,39.59503282066812
MEAS_R000408,C006,38.92040302369604,0.49257681220302474,7.105427357601002e-15,39.41297983589907,39.41297983589907
MEAS_R000409,C006,38.89673366723968,-0.22216390749653334,0.0,38.67456975974314,38.67456975974314
MEAS_R000410,C008,38.904679802745385,-0.7343593739207928,0.0,38.17032042882459,38.17032042882459
MEAS_R000411,C008,38.91777777756364,-0.7232456521310322,7.105427357601002e-15,38.194532125432616,38.194532125432616
MEAS_R000412,C008,38.894266054817926,-0.7773523578361221,0.0,38.116913696981804,38.11691369698181
MEAS_R000413,C008,38.92040302369604,-0.8047017396589855,7.105427357601002e-15,38.11570128403706,38.11570128403706
MEAS_R000414,C008,38.91235154376939,-0.7245885600396793,-7.105427357601002e-15,38.187762983729705,38.187762983729705
MEAS_R000415,C009,38.91777777756364,0.8251805134589763,7.105427357601002e-15,39.742958291022624,39.742958291022624
MEAS_R000416,C009,38.900228311757246,1.5572164551171035,0.0,40.457444766874346,40.457444766874346
MEAS_R000417,C009,38.91896955437967,1.5437288916132177,-7.105427357601002e-15,40.462698445992885,40.462698445992885
MEAS_R000418,C009,38.90954773814833,1.5637246672298735,7.105427357601002e-15,40.47327240537821,40.47327240537821
MEAS_R000419,C009,38.92222222242296,0.5991356093220239,-7.105427357601002e-15,39.52135783174498,39.52135783174498
MEAS_R000420,C009,38.91235154376939,0.6902947998785189,-7.105427357601002e-15,39.602646343647905,39.60264634364791
MEAS_R000421,C009,38.88295165275932,0.657865460719763,0.0,39.54081711347908,39.54081711347908
MEAS_R000422,C009,38.91235154376939,0.7633953779563705,-7.105427357601002e-15,39.675746921725754,39.67574692172576
MEAS_R000423,C010,38.89673366723968,-0.16188064290162643,0.0,38.73485302433805,38.73485302433805
MEAS_R000424,C010,38.920347394886576,-0.28871959945774006,7.105427357601002e-15,38.63162779542884,38.63162779542884
MEAS_R000425,C010,38.920347394886576,-0.1989156164296063,7.105427357601002e-15,38.721431778456974,38.721431778456974
MEAS_R000426,C010,38.91896955437967,-0.2049341923789046,0.0,38.714035362000764,38.714035362000764
MEAS_R000427,C011,38.89673366723968,-0.5726945194713605,0.0,38.32403914776832,38.32403914776832
MEAS_R000428,C011,38.88295165275932,-0.5169138459554549,7.105427357601002e-15,38.36603780680387,38.36603780680387
MEAS_R000429,C011,38.92222222242296,-0.5223487563086977,-7.105427357601002e-15,38.39987346611426,38.39987346611426
MEAS_R000430,C011,38.91674418646186,-0.7918274109323077,0.0,38.124916775529556,38.12491677552956
MEAS_R000431,C011,38.926817043320064,-0.7455355926315745,0.0,38.18128145068849,38.18128145068849
MEAS_R000432,C011,38.92155388873298,-0.7113338074964977,0.0,38.210220081236486,38.210220081236486
MEAS_R000433,C011,38.926817043320064,-0.8272489016754523,0.0,38.09956814164461,38.09956814164461
MEAS_R000434,C011,38.91235154376939,-0.7916047699601725,0.0,38.120746773809216,38.120746773809216
MEAS_R000435,C012,38.91777777756364,0.6476851333919044,7.105427357601002e-15,39.56546291095555,39.56546291095555
MEAS_R000436,C012,38.91235154376939,1.3879542262417477,0.0,40.300305770011136,40.300305770011136
MEAS_R000437,C012,38.89673366723968,1.4055300055071964,0.0,40.302263672746875,40.30226367274688
MEAS_R000438,C012,38.900228311757246,1.4958293837748529,0.0,40.3960576955321,40.3960576955321
MEAS_R000439,C013,38.90663615432866,0.10326875621100454,7.105427357601002e-15,39.00990491053967,39.00990491053967
MEAS_R000440,C013,38.92222222242296,0.1805633113569003,0.0,39.10278553377986,39.10278553377986
MEAS_R000441,C013,38.92119047613949,-0.19059772541882664,-7.105427357601002e-15,38.73059275072066,38.73059275072066
MEAS_R000442,C013,38.894266054817926,0.21287247658652253,0.0,39.10713853140445,39.10713853140445
MEAS_R000443,C013,38.92119047613949,0.20138746948732755,-7.105427357601002e-15,39.122577945626816,39.122577945626816
MEAS_R000444,C013,38.890214795702306,0.23671556701124014,0.0,39.126930362713544,39.12693036271354
MEAS_R000445,C013,38.91608040415947,0.16307573279188026,0.0,39.079156136951354,39.07915613695136
MEAS_R000446,C014,38.926817043320064,-0.9406784880885577,0.0,37.986138555231506,37.98613855523151
MEAS_R000447,C014,38.91896955437967,-0.5884962576958143,0.0,38.330473296683856,38.330473296683856
MEAS_R000448,C014,38.92040302369604,-0.5866629108585333,7.105427357601002e-15,38.33374011283751,38.33374011283751
MEAS_R000449,C014,38.92000000022668,-0.6395619600006883,0.0,38.28043804022599,38.28043804022599
MEAS_R000450,C016,38.92119047613949,-0.2930078049853656,-7.105427357601002e-15,38.62818267115412,38.62818267115412
MEAS_R000451,C016,38.91777777756364,-0.25869511161143094,7.105427357601002e-15,38.65908266595222,38.65908266595222
MEAS_R000452,C016,38.89673366723968,-0.16808183866863505,0.0,38.728651828571046,38.728651828571046
MEAS_R000453,C016,38.91608040415947,-0.1319633288463514,7.105427357601002e-15,38.78411707531313,38.78411707531313
MEAS_R000454,C016,38.91971830990193,-0.22540569171617553,0.0,38.694312618185755,38.69431261818576
MEAS_R000455,C016,38.91511627920176,-0.22677888549271213,0.0,38.68833739370905,38.68833739370905
MEAS_R000456,C016,38.91971830990193,-0.09770110856714728,0.0,38.82201720133478,38.82201720133478
MEAS_R000457,C016,38.92043795698664,-0.3511351851028871,7.105427357601002e-15,38.569302771883756,38.56930277188376
MEAS_R000458,C017,38.91896955437967,0.10164308876549631,-7.105427357601002e-15,39.020612643145164,39.02061264314517
MEAS_R000459,C017,38.92043795698664,0.4732977202761943,0.0,39.39373567726283,39.39373567726283
MEAS_R000460,C018,38.90663615432866,-0.115703156540478,-7.105427357601002e-15,38.790932997788175,38.790932997788175
MEAS_R000461,C018,38.92000000022668,-0.13478298135048322,0.0,38.785217018876196,38.7852170188762
MEAS_R000462,C018,38.92040302369604,-0.16319392145157152,7.105427357601002e-15,38.757209102244474,38.75720910224448
MEAS_R000463,C018,38.894266054817926,-0.14882239638898465,0.0,38.74544365842894,38.74544365842894
MEAS_R000464,C018,38.91608040415947,-0.15513403785718685,7.105427357601002e-15,38.76094636630229,38.76094636630229
MEAS_R000465,C019,38.90954773814833,0.4998324437981463,0.0,39.40938018194648,39.40938018194648
MEAS_R000466,C019,38.91674418646186,0.607319751002676,7.105427357601002e-15,39.52406393746455,39.52406393746455
MEAS_R000467,C019,38.90954773814833,0.6929369273011622,0.0,39.602484665449495,39.602484665449495
MEAS_R000468,C019,38.920347394886576,0.5953490009792136,7.105427357601002e-15,39.515696395865795,39.5156963958658
MEAS_R000469,C020,38.926817043320064,1.2955434343401906,7.105427357601002e-15,40.22236047766026,40.22236047766026
MEAS_R000470,C020,38.88295165275932,0.7076054272475462,0.0,39.59055708000686,39.59055708000686
MEAS_R000471,C021,38.91235154376939,-0.5870735525962848,0.0,38.3252779911731,38.3252779911731
MEAS_R000472,C021,38.88295165275932,-0.5562554189582118,0.0,38.32669623380111,38.32669623380111
MEAS_R000473,C021,38.89858156098377,-0.5825205385533501,0.0,38.31606102243042,38.31606102243042
MEAS_R000474,C021,38.894266054817926,-0.7035889795696939,0.0,38.19067707524823,38.19067707524823
MEAS_R000475,C021,38.887149530636805,-0.6866976934139597,0.0,38.20045183722284,38.20045183722284
MEAS_R000476,C021,38.91608040415947,-0.6316838477860937,0.0,38.28439655637338,38.28439655637338
MEAS_R000477,C021,38.91777777756364,-0.7022505137834649,7.105427357601002e-15,38.21552726378018,38.21552726378018
MEAS_R000478,C021,38.920347394886576,-0.6844145892791681,7.105427357601002e-15,38.23593280560741,38.23593280560741
MEAS_R000479,C022,38.91896955437967,-0.4918598645558151,-7.105427357601002e-15,38.42710968982385,38.42710968982385
MEAS_R000480,C022,38.91235154376939,-0.5169527476501189,-7.105427357601002e-15,38.39539879611927,38.39539879611927
MEAS_R000481,C022,38.890214795702306,-0.49274037160991535,0.0,38.397474424092394,38.3974744240924
MEAS_R000482,C023,38.90663615432866,0.0041282909085480326,0.0,38.910764445237206,38.910764445237206
MEAS_R000483,C023,38.890214795702306,0.026265426234602887,0.0,38.91648022193691,38.91648022193691
MEAS_R000484,C023,38.904679802745385,0.3363932603816138,0.0,39.241073063127,39.241073063127
MEAS_R000485,C024,38.92043795698664,0.06484703186827245,0.0,38.985284988854914,38.985284988854914
MEAS_R000486,C025,38.90663615432866,0.4753841339479024,0.0,39.382020288276564,39.38202028827656
MEAS_R000487,C025,38.920347394886576,0.4521479526471993,7.105427357601002e-15,39.372495347533786,39.372495347533786
MEAS_R000488,C025,38.887149530636805,0.4988374531187896,0.0,39.38598698375559,39.38598698375559
MEAS_R000489,C025,38.89673366723968,0.48942037083087075,0.0,39.38615403807055,39.38615403807055
MEAS_R000490,C025,38.90954773814833,0.3838072200692744,7.105427357601002e-15,39.29335495821761,39.29335495821761
MEAS_R000491,C025,38.904679802745385,0.5279829055607098,-7.105427357601002e-15,39.43266270830609,39.43266270830609
MEAS_R000492,C025,38.91235154376939,0.5163737826768244,0.0,39.42872532644621,39.42872532644621
MEAS_R000493,C025,38.900228311757246,0.508508859067671,0.0,39.408737170824914,39.408737170824914
MEAS_R000494,C026,38.88295165275932,-0.22843177414275342,7.105427357601002e-15,38.65451987861657,38.65451987861657
MEAS_R000495,C026,38.92000000022668,-0.20424176240066869,0.0,38.71575823782601,38.71575823782601
MEAS_R000496,C026,38.926817043320064,-0.21997675763128827,0.0,38.70684028568878,38.70684028568878
MEAS_R000497,C026,38.890214795702306,-0.2207815825719875,0.0,38.66943321313032,38.66943321313032
MEAS_R000498,C026,38.90954773814833,-0.22195705549302303,0.0,38.68759068265531,38.68759068265531
MEAS_R000499,C026,38.900228311757246,-0.22495006651553026,0.0,38.675278245241714,38.675278245241714
MEAS_R000500,C026,38.89858156098377,-0.32478928180239175,-7.105427357601002e-15,38.573792279181376,38.573792279181376
MEAS_R000501,C026,38.91971830990193,-0.28263151212368415,0.0,38.637086797778245,38.637086797778245
MEAS_R000502,C026,38.920347394886576,-0.23622991771612456,7.105427357601002e-15,38.68411747717046,38.68411747717046
MEAS_R000503,C026,38.926817043320064,-0.3072509211795611,-7.105427357601002e-15,38.6195661221405,38.6195661221405
MEAS_R000504,C027,38.920347394886576,0.07089278252040632,7.105427357601002e-15,38.991240177406986,38.991240177406986
MEAS_R000505,C027,38.91235154376939,0.042107899590647715,0.0,38.95445944336004,38.95445944336004
MEAS_R000506,C027,38.926817043320064,-0.2929481726134632,0.0,38.6338688707066,38.6338688707066
MEAS_R000507,C027,38.894266054817926,0.9449480862537677,0.0,39.83921414107169,39.83921414107169
MEAS_R000508,C027,38.88295165275932,-0.2130606606721215,0.0,38.6698909920872,38.6698909920872
MEAS_R000509,C028,38.926817043320064,1.3484965152973316,0.0,40.2753135586174,40.2753135586174
MEAS_R000510,C028,38.92155388873298,1.2867711864089595,0.0,40.20832507514194,40.20832507514194
MEAS_R000511,C028,38.91777777756364,1.2428479244611876,7.105427357601002e-15,40.16062570202484,40.16062570202484
MEAS_R000512,C028,38.920347394886576,1.2191820201580978,0.0,40.13952941504468,40.13952941504468
MEAS_R000513,C029,38.91235154376939,-0.5891634143705103,-7.105427357601002e-15,38.32318812939887,38.32318812939887
MEAS_R000514,C029,38.894266054817926,-0.4974128574356663,0.0,38.396853197382256,38.396853197382256
MEAS_R000515,C029,38.91777777756364,-0.6051520013449971,7.105427357601002e-15,38.31262577621865,38.31262577621865
MEAS_R000516,C029,38.894266054817926,-0.6195490819262799,0.0,38.274716972891646,38.274716972891646
MEAS_R000517,C029,38.91674418646186,-0.6354784313857622,7.105427357601002e-15,38.281265755076106,38.281265755076106
MEAS_R000518,C030,38.894266054817926,1.336024523410908,0.0,40.23029057822883,40.23029057822883
MEAS_R000519,C030,38.91777777756364,1.25715701268453,7.105427357601002e-15,40.17493479024818,40.17493479024818
MEAS_R000520,C030,38.91235154376939,1.32538433280427,0.0,40.23773587657366,40.23773587657366
