RecordID,MeasurementUnitID,CowKey,Seed,FoldID,Branch,BranchValue,TrainingBackground,SHAPValue
MEAS_R000316,MEAS_UNIT_000316,C006,20260523,2,BatchSessionPredicted,39.7367715205839,38.9359144952343,0.2849290011642852
MEAS_R000316,MEAS_UNIT_000316,C006,20260523,2,HierarchicalResidualPredicted,39.6767829336551,38.932575796117895,0.4629330454708326
MEAS_R000318,MEAS_UNIT_000318,C006,20260523,2,SourceMemoryPredicted,39.7761321564959,38.94647468193295,0.03168069930316219
MEAS_R000318,MEAS_UNIT_000318,C006,20260523,2,BatchSessionPredicted,39.7511599971772,38.9359144952343,0.2900481349600012
MEAS_R000318,MEAS_UNIT_000318,C006,20260523,2,HierarchicalResidualPredicted,39.6886382498172,38.932575796117895,0.4703076288887033
MEAS_R000326,MEAS_UNIT_000326,C015,20260523,2,SourceMemoryPredicted,38.273391432787,38.94647468193295,-0.025701869356894707
MEAS_R000326,MEAS_UNIT_000326,C015,20260523,2,BatchSessionPredicted,38.3799814337733,38.9359144952343,-0.1977899261695779
MEAS_R000326,MEAS_UNIT_000326,C015,20260523,2,HierarchicalResidualPredicted,38.2948884376331,38.932575796117895,-0.39667256067785367
MEAS_R000327,MEAS_UNIT_000327,C015,20260523,2,SourceMemoryPredicted,38.3368681059453,38.94647468193295,-0.023277995099445854
MEAS_R000327,MEAS_UNIT_000327,C015,20260523,2,BatchSessionPredicted,38.3818732783358,38.9359144952343,-0.19711684550163217
MEAS_R000327,MEAS_UNIT_000327,C015,20260523,2,HierarchicalResidualPredicted,38.2730119117542,38.932575796117895,-0.4102808240747255
MEAS_R000333,MEAS_UNIT_000333,C015,20260523,2,SourceMemoryPredicted,39.2104396350554,38.94647468193295,0.01007957447843284
MEAS_R000333,MEAS_UNIT_000333,C015,20260523,2,BatchSessionPredicted,39.201985827091,38.9359144952343,0.09466288791221698
MEAS_R000333,MEAS_UNIT_000333,C015,20260523,2,HierarchicalResidualPredicted,39.2027031160292,38.932575796117895,0.16803233476803664
MEAS_R000337,MEAS_UNIT_000337,C015,20260523,2,SourceMemoryPredicted,38.9449970352031,38.94647468193295,-5.642434758900303e-05
MEAS_R000337,MEAS_UNIT_000337,C015,20260523,2,BatchSessionPredicted,38.8194398662166,38.9359144952343,-0.041439356410099944
MEAS_R000337,MEAS_UNIT_000337,C015,20260523,2,HierarchicalResidualPredicted,38.882329125228,38.932575796117895,-0.03125587381062743
MEAS_R000344,MEAS_UNIT_000344,C007,20260523,2,SourceMemoryPredicted,39.6645050790515,38.94647468193295,0.027418188588762077
MEAS_R000344,MEAS_UNIT_000344,C007,20260523,2,BatchSessionPredicted,39.8152614545811,38.9359144952343,0.312854158573636
MEAS_R000344,MEAS_UNIT_000344,C007,20260523,2,HierarchicalResidualPredicted,39.7517372025051,38.932575796117895,0.5095582472454333
MEAS_R000349,MEAS_UNIT_000349,C007,20260523,2,SourceMemoryPredicted,39.5709039481452,38.94647468193295,0.023844003610508823
MEAS_R000349,MEAS_UNIT_000349,C007,20260523,2,BatchSessionPredicted,39.5828485988969,38.9359144952343,0.23016628704134937
MEAS_R000349,MEAS_UNIT_000349,C007,20260523,2,HierarchicalResidualPredicted,39.6173006261598,38.932575796117895,0.42593215637488174
MEAS_R000352,MEAS_UNIT_000352,C007,20260523,2,SourceMemoryPredicted,39.5246313233705,38.94647468193295,0.022077070681678634
MEAS_R000352,MEAS_UNIT_000352,C007,20260523,2,BatchSessionPredicted,39.540860786762,38.9359144952343,0.21522785859034357
MEAS_R000352,MEAS_UNIT_000352,C007,20260523,2,HierarchicalResidualPredicted,39.5659944299283,38.932575796117895,0.39401720625552006
MEAS_R000353,MEAS_UNIT_000353,C007,20260523,2,SourceMemoryPredicted,39.6239581564717,38.94647468193295,0.025869893176132995
MEAS_R000353,MEAS_UNIT_000353,C007,20260523,2,BatchSessionPredicted,39.5674435427779,38.9359144952343,0.22468547446940437
MEAS_R000353,MEAS_UNIT_000353,C007,20260523,2,HierarchicalResidualPredicted,39.6739885534059,38.932575796117895,0.46119480500831006
MEAS_R000363,MEAS_UNIT_000363,C013,20260523,2,SourceMemoryPredicted,38.7315102604112,38.94647468193295,-0.008208475675695272
MEAS_R000363,MEAS_UNIT_000363,C013,20260523,2,BatchSessionPredicted,38.8101049015513,38.9359144952343,-0.044760551172456704
MEAS_R000363,MEAS_UNIT_000363,C013,20260523,2,HierarchicalResidualPredicted,38.7272674613582,38.932575796117895,-0.12771177253872878
MEAS_R000364,MEAS_UNIT_000364,C013,20260523,2,SourceMemoryPredicted,39.1577009592387,38.94647468193295,0.008065733608649895
MEAS_R000364,MEAS_UNIT_000364,C013,20260523,2,BatchSessionPredicted,39.1774644479641,38.9359144952343,0.08593866893099615
MEAS_R000364,MEAS_UNIT_000364,C013,20260523,2,HierarchicalResidualPredicted,39.1418658443386,38.932575796117895,0.13018859202314945
MEAS_R000372,MEAS_UNIT_000372,C024,20260523,2,SourceMemoryPredicted,38.4915722859818,38.94647468193295,-0.017370573351379787
MEAS_R000372,MEAS_UNIT_000372,C024,20260523,2,BatchSessionPredicted,38.5701733380625,38.9359144952343,-0.13012342940007154
MEAS_R000372,MEAS_UNIT_000372,C024,20260523,2,HierarchicalResidualPredicted,38.5079764374205,38.932575796117895,-0.2641214580086184
MEAS_R000375,MEAS_UNIT_000375,C024,20260523,2,SourceMemoryPredicted,38.5200798435963,38.94647468193295,-0.016282004407758587
MEAS_R000375,MEAS_UNIT_000375,C024,20260523,2,BatchSessionPredicted,38.75958210766,38.9359144952343,-0.06273555637790164
MEAS_R000375,MEAS_UNIT_000375,C024,20260523,2,HierarchicalResidualPredicted,38.5927825604353,38.932575796117895,-0.2113679236475574
MEAS_R000379,MEAS_UNIT_000379,C024,20260523,2,SourceMemoryPredicted,38.9295584177387,38.94647468193295,-0.000645952210040917
MEAS_R000379,MEAS_UNIT_000379,C024,20260523,2,BatchSessionPredicted,38.8987820324592,38.9359144952343,-0.013210991718103611
MEAS_R000379,MEAS_UNIT_000379,C024,20260523,2,HierarchicalResidualPredicted,38.9425853271534,38.932575796117895,0.00622641527107171
MEAS_R000381,MEAS_UNIT_000381,C024,20260523,2,SourceMemoryPredicted,38.6051127840005,38.94647468193295,-0.013034998145049766
MEAS_R000381,MEAS_UNIT_000381,C024,20260523,2,BatchSessionPredicted,38.8078524499296,38.9359144952343,-0.04556192865985754
MEAS_R000381,MEAS_UNIT_000381,C024,20260523,2,HierarchicalResidualPredicted,38.6492622052107,38.932575796117895,-0.17623483684391647
MEAS_R000384,MEAS_UNIT_000384,C001,20260523,2,SourceMemoryPredicted,38.2251928212404,38.94647468193295,-0.027542346621373316
MEAS_R000384,MEAS_UNIT_000384,C001,20260523,2,BatchSessionPredicted,38.2094193295667,38.9359144952343,-0.2584725304919305
MEAS_R000384,MEAS_UNIT_000384,C001,20260523,2,HierarchicalResidualPredicted,38.2252129613271,38.932575796117895,-0.44001409667508534
MEAS_R000389,MEAS_UNIT_000389,C002,20260523,2,SourceMemoryPredicted,39.0102039909269,38.94647468193295,0.0024335212264545427
MEAS_R000389,MEAS_UNIT_000389,C002,20260523,2,BatchSessionPredicted,38.9428498486189,38.9359144952343,0.0024674607951804353
MEAS_R000389,MEAS_UNIT_000389,C002,20260523,2,HierarchicalResidualPredicted,39.0050216360181,38.932575796117895,0.04506483693193221
MEAS_R000397,MEAS_UNIT_000397,C004,20260523,2,SourceMemoryPredicted,37.6656901794595,38.94647468193295,-0.048907109185493985
MEAS_R000397,MEAS_UNIT_000397,C004,20260523,2,BatchSessionPredicted,37.6994340995361,38.9359144952343,-0.43991513210702526
MEAS_R000397,MEAS_UNIT_000397,C004,20260523,2,HierarchicalResidualPredicted,37.7259195812912,38.932575796117895,-0.7505988698450297
MEAS_R000405,MEAS_UNIT_000405,C005,20260523,2,SourceMemoryPredicted,37.8671498466256,38.94647468193295,-0.041214316276508955
MEAS_R000405,MEAS_UNIT_000405,C005,20260523,2,BatchSessionPredicted,37.8056906162403,38.9359144952343,-0.4021111768273578
MEAS_R000405,MEAS_UNIT_000405,C005,20260523,2,HierarchicalResidualPredicted,37.8234289332004,38.932575796117895,-0.6899433090953795
MEAS_R000409,MEAS_UNIT_000409,C006,20260523,2,SourceMemoryPredicted,38.5827618545577,38.94647468193295,-0.013888474545291164
MEAS_R000409,MEAS_UNIT_000409,C006,20260523,2,BatchSessionPredicted,38.7931374918626,38.9359144952343,-0.05079721807044025
MEAS_R000409,MEAS_UNIT_000409,C006,20260523,2,HierarchicalResidualPredicted,38.6605295063285,38.932575796117895,-0.16922602739072648
MEAS_R000412,MEAS_UNIT_000412,C008,20260523,2,SourceMemoryPredicted,38.2326364461583,38.94647468193295,-0.027258109752569256
MEAS_R000412,MEAS_UNIT_000412,C008,20260523,2,BatchSessionPredicted,38.1626118942594,38.9359144952343,-0.2751256850089295
MEAS_R000412,MEAS_UNIT_000412,C008,20260523,2,HierarchicalResidualPredicted,38.158275384464,38.932575796117895,-0.48165252601912767
MEAS_R000418,MEAS_UNIT_000418,C009,20260523,2,SourceMemoryPredicted,40.4505673916705,38.94647468193295,0.05743419461914151
MEAS_R000418,MEAS_UNIT_000418,C009,20260523,2,BatchSessionPredicted,40.5075137451992,38.9359144952343,0.5591437551884635
MEAS_R000418,MEAS_UNIT_000418,C009,20260523,2,HierarchicalResidualPredicted,40.4552006212342,38.932575796117895,0.9471467174222685
MEAS_R000432,MEAS_UNIT_000432,C011,20260523,2,SourceMemoryPredicted,38.4316055542228,38.94647468193295,-0.019660419529227088
MEAS_R000432,MEAS_UNIT_000432,C011,20260523,2,BatchSessionPredicted,38.2091681195561,38.9359144952343,-0.2585619060173214
MEAS_R000432,MEAS_UNIT_000432,C011,20260523,2,HierarchicalResidualPredicted,38.2472563100667,38.932575796117895,-0.42630206134286724
MEAS_R000434,MEAS_UNIT_000434,C011,20260523,2,SourceMemoryPredicted,38.1481490625693,38.94647468193295,-0.03048428377794524
MEAS_R000434,MEAS_UNIT_000434,C011,20260523,2,BatchSessionPredicted,38.16787270495,38.9359144952343,-0.27325399319885524
MEAS_R000434,MEAS_UNIT_000434,C011,20260523,2,HierarchicalResidualPredicted,38.1799569521134,38.932575796117895,-0.4681655361257824
MEAS_R000435,MEAS_UNIT_000435,C012,20260523,2,SourceMemoryPredicted,39.9044197623466,38.94647468193295,0.03657939688606487
MEAS_R000435,MEAS_UNIT_000435,C012,20260523,2,BatchSessionPredicted,39.644559939034,38.9359144952343,0.25212195446912533
MEAS_R000435,MEAS_UNIT_000435,C012,20260523,2,HierarchicalResidualPredicted,39.7152548141428,38.932575796117895,0.48686442680385966
MEAS_R000441,MEAS_UNIT_000441,C013,20260523,2,SourceMemoryPredicted,38.7584209887052,38.94647468193295,-0.0071808820997314405
MEAS_R000441,MEAS_UNIT_000441,C013,20260523,2,BatchSessionPredicted,38.7995411581948,38.9359144952343,-0.04851892095364116
MEAS_R000441,MEAS_UNIT_000441,C013,20260523,2,HierarchicalResidualPredicted,38.7551742606746,38.932575796117895,-0.11035238568893853
MEAS_R000442,MEAS_UNIT_000442,C013,20260523,2,SourceMemoryPredicted,39.1251521429587,38.94647468193295,0.0068228480891963025
MEAS_R000442,MEAS_UNIT_000442,C013,20260523,2,BatchSessionPredicted,39.1207295926515,38.9359144952343,0.06575353582516856
MEAS_R000442,MEAS_UNIT_000442,C013,20260523,2,HierarchicalResidualPredicted,39.1095942684109,38.932575796117895,0.11011410177331085
MEAS_R000447,MEAS_UNIT_000447,C014,20260523,2,SourceMemoryPredicted,38.3350846801888,38.94647468193295,-0.023346095703434207
MEAS_R000447,MEAS_UNIT_000447,C014,20260523,2,BatchSessionPredicted,38.3225913537652,38.9359144952343,-0.21820817519013125
MEAS_R000447,MEAS_UNIT_000447,C014,20260523,2,HierarchicalResidualPredicted,38.3340541147549,38.932575796117895,-0.372309604084984
MEAS_R000450,MEAS_UNIT_000450,C016,20260523,2,SourceMemoryPredicted,38.5846002298548,38.94647468193295,-0.013818275677952095
MEAS_R000450,MEAS_UNIT_000450,C016,20260523,2,BatchSessionPredicted,38.5914625729241,38.9359144952343,-0.12254914306348226
MEAS_R000450,MEAS_UNIT_000450,C016,20260523,2,HierarchicalResidualPredicted,38.6692502978949,38.932575796117895,-0.16380127076704176
MEAS_R000453,MEAS_UNIT_000453,C016,20260523,2,SourceMemoryPredicted,38.4964160009816,38.94647468193295,-0.017185614759281865
MEAS_R000453,MEAS_UNIT_000453,C016,20260523,2,BatchSessionPredicted,38.7096758494109,38.9359144952343,-0.08049121046429258
MEAS_R000453,MEAS_UNIT_000453,C016,20260523,2,HierarchicalResidualPredicted,38.8090487859256,38.932575796117895,-0.07683980996939631
MEAS_R000454,MEAS_UNIT_000454,C016,20260523,2,SourceMemoryPredicted,38.4760505379301,38.94647468193295,-0.017963275578216847
MEAS_R000454,MEAS_UNIT_000454,C016,20260523,2,BatchSessionPredicted,38.6642658870786,38.9359144952343,-0.09664717189149243
MEAS_R000454,MEAS_UNIT_000454,C016,20260523,2,HierarchicalResidualPredicted,38.6349887407998,38.932575796117895,-0.18511362611624646
MEAS_R000461,MEAS_UNIT_000461,C018,20260523,2,SourceMemoryPredicted,38.8026327118776,38.94647468193295,-0.005492645266528221
MEAS_R000461,MEAS_UNIT_000461,C018,20260523,2,BatchSessionPredicted,38.8225849556711,38.9359144952343,-0.040320396135697024
MEAS_R000461,MEAS_UNIT_000461,C018,20260523,2,HierarchicalResidualPredicted,38.796334922077,38.932575796117895,-0.08474845181689247
MEAS_R000463,MEAS_UNIT_000463,C018,20260523,2,SourceMemoryPredicted,38.7527609901294,38.94647468193295,-0.007397010705130337
MEAS_R000463,MEAS_UNIT_000463,C018,20260523,2,BatchSessionPredicted,38.7819504624788,38.9359144952343,-0.05477734062344112
MEAS_R000463,MEAS_UNIT_000463,C018,20260523,2,HierarchicalResidualPredicted,38.7780483368902,38.932575796117895,-0.09612359745148272
MEAS_R000465,MEAS_UNIT_000465,C019,20260523,2,SourceMemoryPredicted,39.3502849122513,38.94647468193295,0.015419604926714401
MEAS_R000465,MEAS_UNIT_000465,C019,20260523,2,BatchSessionPredicted,39.4355890529635,38.9359144952343,0.1777742694819179
MEAS_R000465,MEAS_UNIT_000465,C019,20260523,2,HierarchicalResidualPredicted,39.4255252932785,38.932575796117895,0.30663856938951395
MEAS_R000467,MEAS_UNIT_000467,C019,20260523,2,SourceMemoryPredicted,39.6476530884199,38.94647468193295,0.02677469068242345
MEAS_R000467,MEAS_UNIT_000467,C019,20260523,2,BatchSessionPredicted,39.5858118782925,38.9359144952343,0.23122056291286433
MEAS_R000467,MEAS_UNIT_000467,C019,20260523,2,HierarchicalResidualPredicted,39.6317842478608,38.932575796117895,0.4349416737058744
MEAS_R000470,MEAS_UNIT_000470,C020,20260523,2,SourceMemoryPredicted,39.4773122654618,38.94647468193295,0.020270179415250646
MEAS_R000470,MEAS_UNIT_000470,C020,20260523,2,BatchSessionPredicted,39.5408118608222,38.9359144952343,0.21521045171406325
MEAS_R000470,MEAS_UNIT_000470,C020,20260523,2,HierarchicalResidualPredicted,39.5968611332551,38.932575796117895,0.4132177974000874
MEAS_R000471,MEAS_UNIT_000471,C021,20260523,2,SourceMemoryPredicted,38.8339082168044,38.94647468193295,-0.004298381491995749
MEAS_R000471,MEAS_UNIT_000471,C021,20260523,2,BatchSessionPredicted,38.2544050398213,38.9359144952343,-0.24246750951591553
MEAS_R000471,MEAS_UNIT_000471,C021,20260523,2,HierarchicalResidualPredicted,38.2961523660127,38.932575796117895,-0.3958863357352096
MEAS_R000480,MEAS_UNIT_000480,C022,20260523,2,SourceMemoryPredicted,38.1995902524732,38.94647468193295,-0.028519987765303713
MEAS_R000480,MEAS_UNIT_000480,C022,20260523,2,BatchSessionPredicted,38.3320440639526,38.9359144952343,-0.2148450889128814
MEAS_R000480,MEAS_UNIT_000480,C022,20260523,2,HierarchicalResidualPredicted,38.3262177895242,38.932575796117895,-0.37718417961828554
MEAS_R000490,MEAS_UNIT_000490,C025,20260523,2,SourceMemoryPredicted,39.1502313566125,38.94647468193295,0.007780504773895567
MEAS_R000490,MEAS_UNIT_000490,C025,20260523,2,BatchSessionPredicted,39.4022173717409,38.9359144952343,0.16590128904102489
MEAS_R000490,MEAS_UNIT_000490,C025,20260523,2,HierarchicalResidualPredicted,39.2703716037978,38.932575796117895,0.21012542625435396
MEAS_R000491,MEAS_UNIT_000491,C025,20260523,2,SourceMemoryPredicted,39.5546339922231,38.94647468193295,0.023222730859949654
MEAS_R000491,MEAS_UNIT_000491,C025,20260523,2,BatchSessionPredicted,39.4820617505637,38.9359144952343,0.19430833098041683
MEAS_R000491,MEAS_UNIT_000491,C025,20260523,2,HierarchicalResidualPredicted,39.4028902201726,38.932575796117895,0.29255845271387476
MEAS_R000496,MEAS_UNIT_000496,C026,20260523,2,SourceMemoryPredicted,38.7141020175159,38.94647468193295,-0.00887321422801523
MEAS_R000496,MEAS_UNIT_000496,C026,20260523,2,BatchSessionPredicted,38.6431248101803,38.9359144952343,-0.10416874657149129
MEAS_R000496,MEAS_UNIT_000496,C026,20260523,2,HierarchicalResidualPredicted,38.6878258730921,38.932575796117895,-0.15224635928652108
MEAS_R000498,MEAS_UNIT_000498,C026,20260523,2,SourceMemoryPredicted,39.1768992025986,38.94647468193295,0.008798823821998683
MEAS_R000498,MEAS_UNIT_000498,C026,20260523,2,BatchSessionPredicted,38.7151645369135,38.9359144952343,-0.07853844461681111
MEAS_R000498,MEAS_UNIT_000498,C026,20260523,2,HierarchicalResidualPredicted,38.6878723720087,38.932575796117895,-0.15221743469821059
MEAS_R000503,MEAS_UNIT_000503,C026,20260523,2,SourceMemoryPredicted,38.495354967647,38.94647468193295,-0.017226130609562854
MEAS_R000503,MEAS_UNIT_000503,C026,20260523,2,BatchSessionPredicted,38.613980012987,38.9359144952343,-0.1145378857443651
MEAS_R000503,MEAS_UNIT_000503,C026,20260523,2,HierarchicalResidualPredicted,38.6279687243993,38.932575796117895,-0.18948041784346809
MEAS_R000506,MEAS_UNIT_000506,C027,20260523,2,SourceMemoryPredicted,38.607054408312,38.94647468193295,-0.012960856685642152
MEAS_R000506,MEAS_UNIT_000506,C027,20260523,2,BatchSessionPredicted,38.7413265722944,38.9359144952343,-0.06923051277186003
MEAS_R000506,MEAS_UNIT_000506,C027,20260523,2,HierarchicalResidualPredicted,38.677963070128,38.932575796117895,-0.15838150255880876
MEAS_R000513,MEAS_UNIT_000513,C029,20260523,2,SourceMemoryPredicted,38.248647320761,38.94647468193295,-0.02664673009358896
MEAS_R000513,MEAS_UNIT_000513,C029,20260523,2,BatchSessionPredicted,38.3540371085383,38.9359144952343,-0.20702040107471298
MEAS_R000513,MEAS_UNIT_000513,C029,20260523,2,HierarchicalResidualPredicted,38.3157164287648,38.932575796117895,-0.3837165369052961
MEAS_R000515,MEAS_UNIT_000515,C029,20260523,2,SourceMemoryPredicted,38.3518174927371,38.94647468193295,-0.022707148645049583
MEAS_R000515,MEAS_UNIT_000515,C029,20260523,2,BatchSessionPredicted,38.2859355644862,38.9359144952343,-0.2312495759590056
MEAS_R000515,MEAS_UNIT_000515,C029,20260523,2,HierarchicalResidualPredicted,38.3081424973043,38.932575796117895,-0.3884278907479899
MEAS_R000003,MEAS_UNIT_000003,C021,20260523,3,SourceMemoryPredicted,38.1956577760831,38.92838345064699,-0.030944090991529845
MEAS_R000003,MEAS_UNIT_000003,C021,20260523,3,BatchSessionPredicted,38.1676128201549,38.92454922151011,-0.1027747977816986
MEAS_R000003,MEAS_UNIT_000003,C021,20260523,3,HierarchicalResidualPredicted,38.2341297158181,38.91914496603078,-0.5760847893460861
MEAS_R000008,MEAS_UNIT_000008,C021,20260523,3,SourceMemoryPredicted,38.1405223264988,38.92838345064699,-0.03327254272731913
MEAS_R000008,MEAS_UNIT_000008,C021,20260523,3,BatchSessionPredicted,38.2615748745118,38.92454922151011,-0.09001688163657233
MEAS_R000008,MEAS_UNIT_000008,C021,20260523,3,HierarchicalResidualPredicted,38.235902560164,38.91914496603078,-0.5745938609890393
MEAS_R000013,MEAS_UNIT_000013,C003,20260523,3,SourceMemoryPredicted,38.6075156035694,38.92838345064699,-0.013550724644847445
MEAS_R000013,MEAS_UNIT_000013,C003,20260523,3,BatchSessionPredicted,38.5244838553006,38.92454922151011,-0.05431980419759016
MEAS_R000013,MEAS_UNIT_000013,C003,20260523,3,HierarchicalResidualPredicted,38.5092367239997,38.91914496603078,-0.34472503084914247
MEAS_R000029,MEAS_UNIT_000029,C002,20260523,3,SourceMemoryPredicted,38.9104420527098,38.92838345064699,-0.0007576918204950079
MEAS_R000029,MEAS_UNIT_000029,C002,20260523,3,BatchSessionPredicted,39.0193663205741,38.92454922151011,0.012874011825962713
MEAS_R000029,MEAS_UNIT_000029,C002,20260523,3,HierarchicalResidualPredicted,38.9652719611637,38.91914496603078,0.038791925093737065
MEAS_R000032,MEAS_UNIT_000032,C002,20260523,3,SourceMemoryPredicted,39.7355147978677,38.92838345064699,0.03408635280233523
MEAS_R000032,MEAS_UNIT_000032,C002,20260523,3,BatchSessionPredicted,39.3065465195375,38.92454922151011,0.05186657027939159
MEAS_R000032,MEAS_UNIT_000032,C002,20260523,3,HierarchicalResidualPredicted,39.4428004991126,38.91914496603078,0.4403843379715902
MEAS_R000035,MEAS_UNIT_000035,C029,20260523,3,SourceMemoryPredicted,38.3634227959876,38.92838345064699,-0.02385912560634593
MEAS_R000035,MEAS_UNIT_000035,C029,20260523,3,BatchSessionPredicted,38.3063641197236,38.92454922151011,-0.0839355178506642
MEAS_R000035,MEAS_UNIT_000035,C029,20260523,3,HierarchicalResidualPredicted,38.3844334742617,38.91914496603078,-0.44968218882876565
MEAS_R000042,MEAS_UNIT_000042,C029,20260523,3,SourceMemoryPredicted,38.2387205263858,38.92838345064699,-0.029125487235758283
MEAS_R000042,MEAS_UNIT_000042,C029,20260523,3,BatchSessionPredicted,38.2841683040493,38.92454922151011,-0.08694920627077621
MEAS_R000042,MEAS_UNIT_000042,C029,20260523,3,HierarchicalResidualPredicted,38.2896972383393,38.91914496603078,-0.529353560375386
MEAS_R000046,MEAS_UNIT_000046,C029,20260523,3,SourceMemoryPredicted,38.3194986395888,38.92838345064699,-0.02571410781798973
MEAS_R000046,MEAS_UNIT_000046,C029,20260523,3,BatchSessionPredicted,38.3751566277346,38.92454922151011,-0.07459505531369524
MEAS_R000046,MEAS_UNIT_000046,C029,20260523,3,HierarchicalResidualPredicted,38.3918179797035,38.91914496603078,-0.4434719602819664
MEAS_R000050,MEAS_UNIT_000050,C001,20260523,3,SourceMemoryPredicted,38.2243573094823,38.92838345064699,-0.029732067169042913
MEAS_R000050,MEAS_UNIT_000050,C001,20260523,3,BatchSessionPredicted,38.1910620559198,38.92454922151011,-0.09959092333787718
MEAS_R000050,MEAS_UNIT_000050,C001,20260523,3,HierarchicalResidualPredicted,38.1996748330865,38.91914496603078,-0.6050606900347443
MEAS_R000054,MEAS_UNIT_000054,C001,20260523,3,SourceMemoryPredicted,38.1863649501803,38.92838345064699,-0.03133654079953742
MEAS_R000054,MEAS_UNIT_000054,C001,20260523,3,BatchSessionPredicted,38.269502654541,38.92454922151011,-0.08894046889185567
MEAS_R000054,MEAS_UNIT_000054,C001,20260523,3,HierarchicalResidualPredicted,38.2095380473924,38.91914496603078,-0.5967659145039415
MEAS_R000057,MEAS_UNIT_000057,C001,20260523,3,SourceMemoryPredicted,38.846603506382,38.92838345064699,-0.003453688228031858
MEAS_R000057,MEAS_UNIT_000057,C001,20260523,3,BatchSessionPredicted,38.2747589142171,38.92454922151011,-0.08822678802734406
MEAS_R000057,MEAS_UNIT_000057,C001,20260523,3,HierarchicalResidualPredicted,38.3781165090979,38.91914496603078,-0.45499463631743564
MEAS_R000063,MEAS_UNIT_000063,C027,20260523,3,SourceMemoryPredicted,39.1960515871844,38.92838345064699,0.011304022037274255
MEAS_R000063,MEAS_UNIT_000063,C027,20260523,3,BatchSessionPredicted,39.235876373731,38.92454922151011,0.04227116711016636
MEAS_R000063,MEAS_UNIT_000063,C027,20260523,3,HierarchicalResidualPredicted,39.9658277599076,38.91914496603078,0.8802403109062047
MEAS_R000066,MEAS_UNIT_000066,C027,20260523,3,SourceMemoryPredicted,38.6872721202429,38.92838345064699,-0.010182488762323812
MEAS_R000066,MEAS_UNIT_000066,C027,20260523,3,BatchSessionPredicted,38.7542395990895,38.92454922151011,-0.023124184506409698
MEAS_R000066,MEAS_UNIT_000066,C027,20260523,3,HierarchicalResidualPredicted,38.6671304424964,38.91914496603078,-0.2119394183667898
MEAS_R000079,MEAS_UNIT_000079,C026,20260523,3,SourceMemoryPredicted,38.6623146623922,38.92838345064699,-0.011236479189381119
MEAS_R000079,MEAS_UNIT_000079,C026,20260523,3,BatchSessionPredicted,38.7654316474932,38.92454922151011,-0.02160455814230059
MEAS_R000079,MEAS_UNIT_000079,C026,20260523,3,HierarchicalResidualPredicted,38.7358578577888,38.91914496603078,-0.15414097001293056
MEAS_R000082,MEAS_UNIT_000082,C016,20260523,3,SourceMemoryPredicted,38.653501051296,38.92838345064699,-0.011608691046004175
MEAS_R000082,MEAS_UNIT_000082,C016,20260523,3,BatchSessionPredicted,38.6843771706818,38.92454922151011,-0.03260991796999378
MEAS_R000082,MEAS_UNIT_000082,C016,20260523,3,HierarchicalResidualPredicted,38.5559219468065,38.91914496603078,-0.3054636469049445
MEAS_R000084,MEAS_UNIT_000084,C016,20260523,3,SourceMemoryPredicted,38.5606286891692,38.92838345064699,-0.015530828517112214
MEAS_R000084,MEAS_UNIT_000084,C016,20260523,3,BatchSessionPredicted,38.6638520008491,38.92454922151011,-0.0353967705711029
MEAS_R000084,MEAS_UNIT_000084,C016,20260523,3,HierarchicalResidualPredicted,38.5605914988266,38.91914496603078,-0.30153664251927137
MEAS_R000100,MEAS_UNIT_000100,C022,20260523,3,SourceMemoryPredicted,38.5094090455119,38.92838345064699,-0.017693909966153158
MEAS_R000100,MEAS_UNIT_000100,C022,20260523,3,BatchSessionPredicted,38.5015945891031,38.92454922151011,-0.057427647472940636
MEAS_R000100,MEAS_UNIT_000100,C022,20260523,3,HierarchicalResidualPredicted,38.4463014207251,38.91914496603078,-0.3976524232219739
MEAS_R000107,MEAS_UNIT_000107,C014,20260523,3,SourceMemoryPredicted,38.1138743062679,38.92838345064699,-0.034397928108771354
MEAS_R000107,MEAS_UNIT_000107,C014,20260523,3,BatchSessionPredicted,38.1986200787229,38.92454922151011,-0.09856471523924841
MEAS_R000107,MEAS_UNIT_000107,C014,20260523,3,HierarchicalResidualPredicted,38.0779335601526,38.91914496603078,-0.707442783792618
MEAS_R000118,MEAS_UNIT_000118,C023,20260523,3,SourceMemoryPredicted,38.9392993519585,38.92838345064699,0.0004609946875944673
MEAS_R000118,MEAS_UNIT_000118,C023,20260523,3,BatchSessionPredicted,39.038662643115,38.92454922151011,0.015494014832187658
MEAS_R000118,MEAS_UNIT_000118,C023,20260523,3,HierarchicalResidualPredicted,38.6818019904596,38.91914496603078,-0.19960092573449453
MEAS_R000123,MEAS_UNIT_000123,C023,20260523,3,SourceMemoryPredicted,38.9225479543427,38.92838345064699,-0.0002464416559829924
MEAS_R000123,MEAS_UNIT_000123,C023,20260523,3,BatchSessionPredicted,38.9874159958745,38.92454922151011,0.008535882289343804
MEAS_R000123,MEAS_UNIT_000123,C023,20260523,3,HierarchicalResidualPredicted,38.951881007544,38.91914496603078,0.027530387934160103
MEAS_R000124,MEAS_UNIT_000124,C023,20260523,3,SourceMemoryPredicted,38.6116873523083,38.92838345064699,-0.013374545513895999
MEAS_R000124,MEAS_UNIT_000124,C023,20260523,3,BatchSessionPredicted,38.9539984805453,38.92454922151011,0.003998541537629285
