RecordID,RowID,CowKey,Ear_C,Air_C,Time_hour,EarAirGap_C,SHAP_Ear_temperature_C,SHAP_Ambient_temperature_C,SHAP_Time_diurnal_C,SHAP_Cow_identity_C,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,OfficialOOFPrediction_C,ConditionalVsOfficialDifference_C
TEMP_R000073,73,C029,33.2,9.3,13,23.9,0.0007212477189823355,-0.1601904015363183,-0.41615180617609876,-0.03818679148836601,38.6824349883253,38.0686272368435,38.0686272368435,0.0,38.06909677535535,-0.000469538511850942
TEMP_R000074,74,C029,33.2,9.3,13,23.9,-0.3012392922077094,0.015801001266057213,0.11294742260669169,-0.038304696322342714,38.3031704660843,38.092374901427,38.092374901427,0.0,38.0850840110562,0.00729089037079689
TEMP_R000075,75,C029,36.3,8.0,13,28.3,0.17110993297903224,0.07349217334499987,0.1540883609793499,-0.05027937819538408,38.2843053973723,38.6327164864803,38.6327164864803,0.0,38.64570003900256,-0.0129835525222646
TEMP_R000076,76,C029,36.3,8.0,13,28.3,0.1695154691688163,0.0741497238290491,0.15408836097938128,-0.04684341280935259,38.2845840871389,38.6354942283068,38.6354942283068,0.0,38.649320174337234,-0.0138259460304369
TEMP_R000077,77,C029,33.6,8.8,14,24.8,0.18636293772031642,0.0006897352509529498,-8.130525463556637e-06,-0.029134956249999178,38.3021252964548,38.4600348826506,38.4600348826506,0.0,38.44615726963205,0.0138776130185505
TEMP_R000078,78,C029,33.6,8.8,14,24.8,0.039595948953666735,-0.002492299848598851,-0.18169619172128293,-0.07686675301928267,38.6819014362461,38.4604421406106,38.4604421406106,0.0,38.464288742140745,-0.00384660153014238
TEMP_R000079,79,C029,35.0,11.2,15,23.8,0.11735116202878258,0.01454697508359952,0.07487583115948244,-0.043245894666366524,38.2839646356884,38.4474927092939,38.4474927092939,0.0,38.44538295414607,0.00210975514782774
TEMP_R000080,80,C029,35.0,11.2,15,23.8,0.00881918239330896,-0.19283857427630952,0.0002033873245395057,-0.03766665773634277,38.6806525765541,38.4591699142593,38.4591699142593,0.0,38.4529827948536,0.00618711940570194
TEMP_R000081,81,C029,33.2,9.0,19,24.2,0.006426989475510089,-0.020164103620208707,-0.0878312573875591,-0.10316949489814142,38.6858869689287,38.4811491024983,38.4811491024983,0.0,38.499129241303855,-0.0179801388055552
TEMP_R000082,82,C029,33.2,9.0,19,24.2,-0.06590922350364298,0.08862539468912563,0.21796258245850808,-0.05809304443579322,38.3045149982442,38.4871007074524,38.4871007074524,0.0,38.48758685648994,-0.00048614903754185
TEMP_R000083,83,C029,31.3,6.0,21,25.3,-0.0631095672063425,0.03551604623814163,0.18258524099904425,-0.04018563914034049,38.3031117249397,38.4179178058302,38.4179178058302,0.0,38.409073890788775,0.00884391504142457
TEMP_R000084,84,C029,31.3,6.0,21,25.3,-0.22743455242731692,-0.0506454488025998,0.028796587872347956,-0.044952967629532374,38.6830392676841,38.388802886697,38.388802886697,0.0,38.39230665075593,-0.00350376405892661
TEMP_R000085,85,C029,32.1,5.4,22,26.7,-0.5022584086229914,0.02569211876087369,0.23312026020030757,-0.04325617794639077,38.6830095319616,38.3963073243534,38.3963073243534,0.0,38.39551898202879,0.000788342324611335
TEMP_R000086,86,C029,32.1,5.4,22,26.7,-0.2385515750878338,0.024388061895731283,0.36526402846643435,-0.044750208805533966,38.2854592934287,38.3918095998975,38.3918095998975,0.0,38.38707521784976,0.00473438204773657
TEMP_R000087,87,C029,32.2,5.5,23,26.7,0.4585621242737682,0.10603455228820083,0.01510009872811639,-0.030750485825681885,38.2891928698812,38.8381391593456,38.8381391593456,0.0,38.81932319082125,0.0188159685243505
TEMP_R000088,88,C029,32.2,5.5,23,26.7,0.13129235764045846,0.03654598435494272,0.05876428594243954,-0.062130719102140006,38.6821483359401,38.8466202447758,38.8466202447758,0.0,38.83850550032691,0.00811474444888916
TEMP_R000089,89,C001,29.8,5.4,0,24.4,-0.48099545172929936,-0.12549847281466714,-0.03379814815368339,-0.07753162148985143,38.6817314640911,37.9639077699036,37.9639077699036,0.0,37.96251124702372,0.00139652287987957
TEMP_R000090,90,C001,29.8,5.4,0,24.4,-0.10614213098051668,-0.058455158647669,-0.05657954889066611,-0.11068321661075112,38.3004769242004,37.9686168690708,37.9686168690708,0.0,37.96924539770938,-0.000628528638578985
TEMP_R000091,91,C001,26.6,5.0,11,21.6,0.18773012481247345,0.10427456730407354,0.3412645368249259,-0.04439170856467515,38.2873342799964,38.8762118003732,38.8762118003732,0.0,38.872262250358204,0.00394955001499397
TEMP_R000092,92,C001,26.6,5.0,11,21.6,0.1814636755952422,0.10651994351490816,0.3570757648287752,-0.05373876217262522,38.2910651976332,38.8823858193995,38.8823858193995,0.0,38.8611312434115,0.021254575988003
TEMP_R000093,93,C001,33.1,6.1,11,27,0.1680640931180323,0.06581652070508308,0.27880571661046594,-0.04275899300838403,38.6848800094952,39.1548073469204,39.1548073469204,0.0,39.14774809136184,0.00705925555855913
TEMP_R000094,94,C001,33.1,6.1,11,27,0.16673567527765934,0.17543167782482644,0.5479662037311925,-0.06564956702627356,38.303816660337,39.1283006501444,39.1283006501444,0.0,39.11066898459735,0.0176316655470501
TEMP_R000095,95,C001,31.3,6.9,12,24.4,0.17365256346773353,0.011810921795883424,-0.15615265043254803,-0.08334698319946554,38.303147019231,38.2491108708626,38.2491108708626,0.0,38.25576654783526,-0.00665567697265601
TEMP_R000096,96,C001,31.3,6.9,12,24.4,-0.12582527950454941,-0.037451713815114474,-0.15996830221206615,-0.093204975037868,38.6831171043152,38.2666668337456,38.2666668337456,0.0,38.283543485219504,-0.0168766514739005
TEMP_R000097,97,C001,31.9,6.8,12,25.1,-0.4341024068988416,-0.0866144808791578,-0.12550043317334253,-0.05622427559225863,38.6830012506769,37.9805596541333,37.9805596541333,0.0,37.98017483566902,0.000384818464283398
TEMP_R000098,98,C001,31.9,6.8,12,25.1,-0.3678067427974672,-0.13853939268658402,-0.07866095460868411,-0.10865768946986758,38.6829645281721,37.9892997486095,37.9892997486095,0.0,38.01884851947281,-0.0295487708633146
TEMP_R000099,99,C001,31.6,9.3,13,22.3,-0.20841604135990188,-0.1012654330745845,-0.24716084326005053,-0.13924731701416881,38.6825660742205,37.9864764395118,37.9864764395118,0.0,38.01260105946625,-0.0261246199544516
TEMP_R000100,100,C001,31.6,9.3,13,22.3,-0.25694485298259073,-0.038620414367790325,0.06416338246232556,-0.08885703433434125,38.2896855413741,37.9694266221517,37.9694266221517,0.0,37.97382218715602,-0.00439556500431593
TEMP_R000101,101,C001,33.3,8.0,13,25.3,-0.20297316446885932,-0.017124024216392066,0.1770230508291076,-0.07777445279635604,38.2893985373787,38.1685499467262,38.1685499467262,0.0,38.16681812154604,0.00173182518016546
TEMP_R000102,102,C001,33.3,8.0,13,25.3,-0.19979644589768952,-0.015981705605073657,0.16547376790461024,-0.06281823933014152,38.2852216115897,38.1720989886614,38.1720989886614,0.0,38.17179790536659,0.00030108329481493
TEMP_R000103,103,C001,31.8,8.8,14,23,-0.21073314515347558,-0.0029698627799934485,1.4620363580538271e-06,-0.08443395337618931,38.2850542985766,37.9869187993033,37.9869187993033,0.0,37.98465021458757,0.00226858471572911
TEMP_R000104,104,C001,31.8,8.8,14,23,-0.15244232073910763,-0.1643009522109248,-0.32018012976520893,-0.06593067281585854,38.6817003139144,37.9788462383833,37.9788462383833,0.0,37.98181527092241,-0.00296903253911296
TEMP_R000105,105,C001,32.0,9.1,15,22.9,0.06932269064299136,0.03330410630195974,0.06233213244899362,-0.09172784762904246,38.2891158001556,38.3623468819205,38.3623468819205,0.0,38.362590655108114,-0.000243773187612817
TEMP_R000106,106,C001,32.0,9.1,15,22.9,-0.07686924108408395,0.030311513411000135,0.18161435810708326,-0.09124663417860172,38.3016828574503,38.3454928537057,38.3454928537057,0.0,38.34882160396224,-0.00332875025654289
TEMP_R000107,107,C001,33.9,11.2,15,22.7,-0.10670230366585896,-0.268077911959157,0.0001536023571103347,-0.07271841204848901,38.6814597444918,38.2341147191754,38.2341147191754,0.0,38.23742072969793,-0.00330601052252888
TEMP_R000108,108,C001,33.9,11.2,15,22.7,0.010991510833830986,-0.010530335050183609,0.02354283477238244,-0.10231618773853352,38.2890810852976,38.2107689081151,38.2107689081151,0.0,38.21068650191574,8.24061993611735e-05
TEMP_R000109,109,C001,30.5,9.0,19,21.5,-0.15658174832975763,0.001937058719076859,0.1777295077338579,-0.12819055892717657,38.2874947039268,38.1823889631228,38.1823889631228,0.0,38.18477008617974,-0.00238112305694216
TEMP_R000110,110,C001,30.5,9.0,19,21.5,-0.17126783536153428,-0.008855339574698945,0.16416174031459838,-0.12007294627646796,38.3048342918704,38.1687999109723,38.1687999109723,0.0,38.17120920591493,-0.00240929494263042
TEMP_R000111,111,C001,29.6,6.0,21,23.6,-0.5334751131666415,-0.03731698280989212,0.28072542700674197,-0.12297772229740762,38.6829755891048,38.2699311978376,38.2699311978376,0.0,38.28088170198762,-0.0109505041500171
TEMP_R000112,112,C001,29.6,6.0,21,23.6,-0.5335174894436836,-0.037489803349618114,0.2807254270067651,-0.12332897964446528,38.682773904785,38.269163059354,38.269163059354,0.0,38.27898612021535,-0.00982306086135054
TEMP_R000113,113,C001,30.6,5.4,22,25.2,-0.369381072899501,-0.14630430804350011,0.4040260096830502,-0.09883397625594922,38.285225759404,38.0747324118881,38.0747324118881,0.0,38.07069679863984,0.00403561324826285
TEMP_R000114,114,C001,30.6,5.4,22,25.2,-0.3026351167613015,-0.07906001407070207,0.4268421258909486,-0.1107491495441503,38.3029677590682,38.237365604583,38.237365604583,0.0,38.23489120117129,0.00247440341171057
TEMP_R000115,115,C001,30.5,5.5,23,25,-0.1843169934640425,-0.038300245151142207,0.09936819619435808,-0.09804549679517707,38.2849080197492,38.0636134805332,38.0636134805332,0.0,38.063249310154326,0.000364170378873041
TEMP_R000116,116,C001,30.5,5.5,23,25,-0.37664663474735777,-0.08442270178729494,-0.008478719182475558,-0.14345319716227856,38.6820041194221,38.0690028665427,38.0690028665427,0.0,38.0848585143151,-0.0158556477724048
TEMP_R000117,117,C027,29.5,5.4,0,24.1,0.16390685842352384,0.17929269558510855,0.19295536328772478,0.08167865941294453,38.2846821860319,38.9025157627412,38.9025157627412,0.0,38.89013637875697,0.0123793839842321
TEMP_R000118,118,C027,29.5,5.4,0,24.1,-0.09682225050502422,0.045218652052875306,0.21455944994085976,0.056310361725692815,38.6803560733009,38.8996222865153,38.8996222865153,0.0,38.9022495483533,-0.00262726183800055
TEMP_R000119,119,C027,30.9,6.1,11,24.8,0.9508150051271494,0.4222021516375989,1.3225007167674008,0.07479033007264964,38.6833261643252,41.45363436793,41.45363436793,0.0,41.4289170430219,0.024717324908103
TEMP_R000120,120,C027,30.9,6.1,11,24.8,0.9791313894723821,0.48756426148325005,1.3875502328452178,0.15392401356545093,38.3030267809273,41.3111966782936,41.3111966782936,0.0,41.28775666605784,0.0234400122357599
TEMP_R000121,121,C027,31.5,5.0,11,26.5,-0.13848441909605036,0.0835834432435328,0.4145127974146015,0.10315428160021807,38.2915083040089,38.7542744071712,38.7542744071712,0.0,38.77537351701987,-0.0210991098486701
TEMP_R000122,122,C027,31.5,5.0,11,26.5,-0.1098702400880344,0.10688858456459727,0.38135984132984885,0.05282394786688372,38.304105361082,38.7353074947553,38.7353074947553,0.0,38.72185485682131,0.0134526379339874
TEMP_R000123,123,C027,31.9,6.9,12,25,-0.26884816166161585,-0.02665600090473319,-0.05034763341603228,0.029135343863783213,38.6821416449764,38.3654251928578,38.3654251928578,0.0,38.359675063716814,0.00575012914098494
TEMP_R000124,124,C027,31.9,6.9,12,25,-0.26885640922897613,-0.016746237727590575,-0.050326086012190054,0.044764737113755615,38.6826620304543,38.3914980345993,38.3914980345993,0.0,38.39354684667414,-0.00204881207483965
TEMP_R000125,125,C027,31.1,8.0,13,23.1,0.1582688124817248,-0.0068688993986434355,-0.22514471486242488,0.06719551277064065,38.6833137027478,38.6767644137391,38.6767644137391,0.0,38.67596745897821,0.000796954760893698
TEMP_R000126,126,C027,31.1,8.0,13,23.1,0.1588927159400111,-0.004526620082274373,-0.2251447148624243,0.06255384298889351,38.6829974857777,38.6747727097619,38.6747727097619,0.0,38.668524848403024,0.00624786135887945
TEMP_R000127,127,C027,32.8,9.3,13,23.5,0.024138189440983268,-0.05364595012951708,-0.13703471282991764,0.0471834753746491,38.6835674698231,38.5642084716793,38.5642084716793,0.0,38.655357957704624,-0.0911494860253228
TEMP_R000128,128,C027,32.8,9.3,13,23.5,0.07731947121689942,-0.05045663696921683,-0.14966370410168275,0.03401835613300008,38.682451203232,38.593668689511,38.593668689511,0.0,38.59850628652087,-0.00483759700987463
TEMP_R000129,129,C027,33.8,8.8,14,25,0.23210488024821882,-0.002017876077982095,0.0,0.06491907548476661,38.3008096911257,38.5958157707807,38.5958157707807,0.0,38.60561362739392,-0.00979785661321841
TEMP_R000130,130,C027,33.8,8.8,14,25,0.22907600346719903,-0.0016088005582481915,0.0,0.08629592556254904,38.2891381155616,38.6029012440331,38.6029012440331,0.0,38.621791442255805,-0.0188901982227065
TEMP_R000131,131,C027,30.7,11.2,15,19.5,-0.004349974347209809,0.056918386466491555,0.11487659241602619,0.06115998302429126,38.2849562682074,38.513561255767,38.513561255767,0.0,38.520739356011866,-0.00717810024486454
TEMP_R000132,132,C027,30.7,11.2,15,19.5,-0.033373177682108235,0.06585269584249076,0.11363023799135755,0.03986302388125769,38.3014948719333,38.4874676519663,38.4874676519663,0.0,38.48048642736706,0.00698122459923667
TEMP_R000133,133,C027,33.9,9.1,15,24.8,-0.17601965556755772,-2.19305480750146e-05,0.0011489580640594945,0.019203906021274975,38.6828240825834,38.5271353605531,38.5271353605531,0.0,38.5527796953959,-0.025644334842795
TEMP_R000134,134,C027,33.9,9.1,15,24.8,0.11733244661560782,0.030184569832624554,0.022739629186024388,0.059048026470240586,38.288943308209,38.5182479803135,38.5182479803135,0.0,38.54744134086578,-0.0291933605522843
TEMP_R000135,135,C027,32.3,9.0,19,23.3,0.4865288978516263,0.11337991795642566,0.1137772674948915,0.04652862910465908,38.2879268898376,39.0481416022452,39.0481416022452,0.0,39.04951781273833,-0.00137621049312742
TEMP_R000136,136,C027,32.3,9.0,19,23.3,0.4772230373639849,0.11333906107246665,0.11377726722126684,0.041584478204383046,38.2867053227653,39.0326291666274,39.0326291666274,0.0,39.03175126484796,0.000877901779439583
TEMP_R000137,137,C027,32.5,6.0,21,26.5,0.18410851452039856,0.20943026053895036,0.32356940059463213,0.08274401938861568,38.2898880184659,39.0897402135085,39.0897402135085,0.0,39.082655314504095,0.00708489900440412
TEMP_R000138,138,C027,32.5,6.0,21,26.5,0.09942461418823594,0.11594828715063343,0.4871762368540331,0.0759006370557008,38.2848421548564,39.063291930105,39.063291930105,0.0,39.06737687171214,-0.00408494160713957
TEMP_R000139,139,C027,32.7,5.5,23,27.2,-0.35269282448448175,-0.031399237368682734,-0.07733495411093234,-0.0005356081939010462,38.6824880808919,38.2205254567339,38.2205254567339,0.0,38.23046616163786,-0.00994070490395416
TEMP_R000140,140,C027,32.7,5.5,23,27.2,0.01233345736184907,0.018404341021467957,-0.125577449465401,0.018948848521384086,38.3028620283481,38.2269712257874,38.2269712257874,0.0,38.23951897644604,-0.0125477506586407
TEMP_R000141,141,C026,28.6,5.4,0,23.2,-0.0083734129227165,-0.008797506736615425,0.027644082750599118,-0.0006352094199660457,38.2890202983314,38.2988582520027,38.2988582520027,0.0,38.31082891033814,-0.0119706583354358
TEMP_R000142,142,C026,28.6,5.4,0,23.2,-0.3913940488455818,-0.03352095499846719,0.053613575036349545,-0.016618759963298757,38.6795965243305,38.2916763355595,38.2916763355595,0.0,38.29517563871605,-0.003499303156552
TEMP_R000143,143,C026,33.9,8.0,13,25.9,0.013981511992566226,0.009633810055281813,0.14100800974121577,0.05365898689643227,38.2876711525503,38.5059534712358,38.5059534712358,0.0,38.50141148276471,0.00454198847108955
TEMP_R000144,144,C026,33.9,8.0,13,25.9,-0.0123383413880062,0.02611918502907605,0.13651591616332642,0.02931788244350919,38.3051861350491,38.484800777297,38.484800777297,0.0,38.49040272814115,-0.00560195084414516
TEMP_R000145,145,C026,33.9,11.2,15,22.7,-0.057121587941100074,-0.2600329631895312,-0.00039855853383189793,-0.004644299705933127,38.6819761804317,38.3597787710613,38.3597787710613,0.0,38.3618640649653,-0.00208529390400258
TEMP_R000146,146,C026,33.9,11.2,15,22.7,0.01471328155674928,-0.008256303005984691,0.01696522390969811,0.03458077933953163,38.2887010102145,38.3467039920145,38.3467039920145,0.0,38.35010570240735,-0.00340171039285053
TEMP_R000147,147,C026,30.6,9.0,19,21.6,-0.09299028465045824,-0.02355260437282543,-0.07903244754057681,0.004134468954658152,38.6853187954823,38.4938779278731,38.4938779278731,0.0,38.496094056048825,-0.00221612817572492
TEMP_R000148,148,C026,30.6,9.0,19,21.6,-0.10288101846370701,-0.02341466264022607,-0.07912759847734148,0.001359163172274099,38.6881880787685,38.4841239623595,38.4841239623595,0.0,38.48310593686272,0.00101802549677643
TEMP_R000149,149,C026,30.7,6.0,21,24.7,-0.17548238752643935,0.050698993777160105,0.47263346705554155,0.03984698657254111,38.6909150304031,39.0786120902819,39.0786120902819,0.0,39.07680289417,0.00180919611189978
TEMP_R000150,150,C026,30.7,6.0,21,24.7,-0.09603484043367415,0.1348384123916091,0.678797536969924,0.05867253408214168,38.3036041098114,39.0798777528214,39.0798777528214,0.0,39.07705364281523,0.00282411000617344
TEMP_R000151,151,C026,30.6,5.4,22,25.2,-0.3731511449737491,-0.143026641557834,0.42255878142929976,0.04049149886338199,38.2921298834026,38.2390023771637,38.2390023771637,0.0,38.23646764092013,0.00253473624356815
TEMP_R000152,152,C026,30.6,5.4,22,25.2,-0.3731693544167663,-0.1425355822181178,0.42255878142929804,0.04032864270498315,38.2921866928919,38.2393691803913,38.2393691803913,0.0,38.23658507614986,0.00278410424144226
TEMP_R000153,153,C026,30.7,5.5,23,25.2,-0.035973538986749994,0.04269086349064939,0.2523963303645509,0.027679867098953537,38.3068923486509,38.5936858706183,38.5936858706183,0.0,38.6025312505621,-0.00884537994379997
TEMP_R000154,154,C026,30.7,5.5,23,25.2,-0.3270191024479582,-0.03580707439504138,0.2717082214956908,-0.00160783698109294,38.6904450741497,38.5977192818213,38.5977192818213,0.0,38.6111602392717,-0.0134409574503991
TEMP_R000155,155,C016,28.7,5.4,0,23.3,-0.19895596685656614,0.1506044067684833,0.2486207783855825,0.0,38.6817977828422,38.8820670011397,38.8820670011397,0.0,38.87757885648904,0.00448814465066505
TEMP_R000156,156,C016,28.7,5.4,0,23.3,0.14564925509900206,0.20513843657035125,0.20715777392435086,0.0,38.3007188680351,38.8586643336288,38.8586643336288,0.0,38.8560919623217,0.00257237130710308
TEMP_R000157,157,C016,31.8,6.1,11,25.7,0.056949842739450446,0.2013726700822976,0.6435068538768517,0.0,38.2794879330761,39.1813172997747,39.1813172997747,0.0,39.17036817759875,0.0109491221759441
TEMP_R000158,158,C016,31.8,6.1,11,25.7,0.10341529074123439,0.07139771499643524,0.3065382567002347,0.0,38.6803127585806,39.1616640210185,39.1616640210185,0.0,39.1453804892396,0.0162835317789032
TEMP_R000159,159,C016,32.2,6.9,12,25.3,0.13291749603831585,-0.054495490884581464,-0.3601367336133319,0.0,38.3000229180646,38.018308189605,38.018308189605,0.0,38.0186604871702,-0.000352297565200388
TEMP_R000160,160,C016,32.2,6.9,12,25.3,0.16553730433360053,-0.05070107335839679,-0.3892390506936003,0.0,38.2868353865154,38.012432566797,38.012432566797,0.0,38.02499056693632,-0.0125580001393146
TEMP_R000161,161,C016,31.9,9.3,13,22.6,-0.0533089430534292,-0.03720637258993402,-0.2711274561463336,0.0,38.6817465809579,38.3201038091682,38.3201038091682,0.0,38.2623354165265,0.0577683926417052
TEMP_R000162,162,C016,31.9,9.3,13,22.6,-0.05332788164446711,-0.03471598707426792,-0.2711274561462673,0.0,38.6777881703308,38.3186168454658,38.3186168454658,0.0,38.25767225557956,0.0609445898862404
TEMP_R000163,163,C016,33.0,8.8,14,24.2,0.013696148389634275,-0.11701439652631505,-0.2771074439755168,0.0,38.6742342543022,38.29380856219,38.29380856219,0.0,38.29810411721088,-0.00429555502088164
TEMP_R000164,164,C016,33.0,8.8,14,24.2,-0.006871134497899334,0.0009313209153987145,0.0,0.0,38.2980868417332,38.2921470281507,38.2921470281507,0.0,38.29398144525168,-0.00183441710098009
TEMP_R000165,165,C016,33.2,9.1,15,24.1,-5.687218450844966e-06,0.0009482179239519439,0.0,0.0,38.6740858035099,38.6750283342154,38.6750283342154,0.0,38.67249253544288,0.00253579877252008
TEMP_R000166,166,C016,33.2,9.1,15,24.1,-0.06210801681531801,0.11030564839348261,0.3384821438159354,0.0,38.2804031531286,38.6670829285227,38.6670829285227,0.0,38.6645271027756,0.00255582574710189
TEMP_R000167,167,C016,32.1,9.0,19,23.1,0.31577271261328005,0.17750768552668342,0.4895477338961337,0.0,38.3058871691808,39.2887153012169,39.2887153012169,0.0,39.21600276570384,0.0727125355130553
TEMP_R000168,168,C016,32.1,9.0,19,23.1,0.23219338648720012,0.07676715459774996,0.2986405841407489,0.0,38.6863494909625,39.2939506161882,39.2939506161882,0.0,39.294456127981945,-0.00050551179374736
TEMP_R000169,169,C016,31.1,6.0,21,25.1,0.0013114520091524612,0.06471760796964905,0.2805703955529009,0.0,38.2954313389478,38.6420307944795,38.6420307944795,0.0,38.63582888725916,0.00620190722034408
TEMP_R000170,170,C016,31.1,6.0,21,25.1,0.05092919104196622,0.10754212065381807,0.15595730250581852,0.0,38.2977749766389,38.6122035908405,38.6122035908405,0.0,38.63121225742864,-0.0190086665881424
TEMP_R000171,171,C016,31.8,5.5,23,26.3,0.06057437646239805,0.12254608544879986,0.31212675725700123,0.0,38.2948235766576,38.7900707958258,38.7900707958258,0.0,38.791325761442096,-0.00125496561629745
TEMP_R000172,172,C016,31.8,5.5,23,26.3,0.0637474890276657,0.12266315821411665,0.30423849559701566,0.0,38.2971370285693,38.7877861714081,38.7877861714081,0.0,38.7949616536876,-0.00717548227950005
TEMP_R000173,173,C022,25.4,5.4,0,20,-0.42531902035540625,-0.09953370507355903,-0.03485138839674208,-0.04974308920589247,38.6871751947703,38.0777279917387,38.0777279917387,0.0,38.07309176141304,0.00463623032565863
TEMP_R000174,174,C022,25.4,5.4,0,20,-0.06875498097395887,-0.029689096919693014,-0.07879013071594325,-0.056487794218208855,38.3066845696133,38.0729625667855,38.0729625667855,0.0,38.07056142897882,0.00240113780667883
TEMP_R000175,175,C022,25.3,5.0,11,20.3,-0.14921208478732595,0.005904513253007337,0.18124858145902323,-0.05377246374510847,38.2910195404497,38.2751880866293,38.2751880866293,0.0,38.2897915323878,-0.0146034457585031
