PermutationID,R2
199,-0.7075835462307962
200,-0.6287617853836724
201,-1.3504353981422854
202,-1.0465340976613926
203,-0.6005438002139745
204,-0.832512083679736
205,-1.1651050716047657
206,-0.8130946461524151
207,-0.5878623673741841
208,-0.871703184786109
209,-0.752730870541628
210,-0.9630794965262153
211,-1.2536604813966155
212,-0.4731951848014717
213,-0.45499822358460595
214,-0.5193736012413523
215,-1.4535719472558775
216,-0.9930806384887028
217,-1.0352396553962158
218,-1.1980261860564618
219,-0.8336606010036343
220,-0.8732229000092164
221,-1.161360013668765
222,-0.90401075397798
223,-0.7040625927242194
224,-0.8568479877105726
225,-0.7255885973062453
226,-0.6990047364315144
227,-0.6361174382121355
228,-0.7014481208736669
229,-0.6231286128542013
230,-1.1122323773612393
231,-0.5358614487408815
232,-0.9617960019079301
233,-0.5548446980911828
234,-0.6303695359008137
235,-1.0603574939136315
236,-0.7424496717965865
237,-0.8665938654054368
238,-0.3735778226602622
239,-1.1051782356029944
240,-0.8262771739899206
241,-0.7849450019592761
242,-0.9689236856248689
243,-0.8683671989832185
244,-0.7130512407085194
245,-0.9243573253399076
246,-0.9353882459302696
247,-1.20613525805422
248,-0.8309784609757898
249,-0.5580246735483765
250,-0.5572640447056549
251,-0.7378576848391067
252,-0.5015395872916821
253,-0.7690495684892924
254,-1.032336497053735
255,-0.4542986987256272
256,-0.7025188641068394
257,-0.7587407995579494
258,-1.3588081296380317
259,-0.7465738918953173
260,-0.75772967185217
261,-1.152725257253406
262,-1.2053877082145377
263,-0.730713054712407
264,-0.5371645270650816
265,-0.5448091115320666
266,-0.966595079560967
267,-0.4754846171833176
268,-0.9111953942206548
269,-0.7615303074460458
270,-0.8990700319645981
271,-1.070744215947828
272,-0.5323302800372374
273,-0.9888653838758785
274,-0.8286862802622728
275,-1.0404833437946714
276,-0.729711333002395
277,-0.3491253867281918
278,-0.7386330543302342
279,-0.9837402088221174
280,-0.6993771792767078
281,-1.0165534561661338
282,-0.9002893185584864
283,-0.49663715683848353
284,-0.9713241279531797
285,-0.9441473661350681
286,-0.6156242894438855
287,-0.7171413268113289
288,-0.5845402523175014
289,-0.9106688413747523
290,-0.7348153177517154
291,-0.9653836549738222
292,-0.8003264398640626
293,-0.8671920454604627
294,-0.6040719113942494
295,-0.8932174209609547
296,-0.7877313503349574
297,-0.42458686230877163
298,-0.41896636911716234
299,-0.6849054740658844
300,-0.6097787802851926
301,-0.5328755443109232
302,-1.2070163716656852
303,-0.9869370055285689
304,-1.0365887752903582
305,-0.6002445941677239
306,-1.1355821598932883
307,-0.5642535379077949
308,-0.5728086837050295
309,-0.5321167499482236
310,-1.1229874217951648
311,-0.72251315644869
312,-1.0672656488384202
313,-0.5864102799364168
314,-0.6744436599689454
315,-0.8887713817427152
316,-1.1522138374260908
317,-0.6092618281690747
318,-1.0398060170190755
319,-1.0262908875934547
320,-1.1390974077809348
321,-1.1686800666942134
322,-1.0819836436647643
323,-0.5262921010258794
324,-0.49557223585394317
325,-1.015019498838225
326,-0.6274990382253802
327,-0.8454175872774505
328,-0.8671706614211654
329,-0.4935026637295947
330,-0.8752681319820967
331,-0.6032385520703849
332,-0.6723905145723816
333,-0.8967615344210516
334,-0.6947454106913602
335,-0.8069993681707242
336,-1.0573732053470168
337,-0.4872417388416128
338,-0.5299944312513241
339,-1.3715784203455526
340,-0.6781146572402432
341,-1.2513266525379962
342,-0.4101451640490317
343,-0.3906916726738805
344,-0.8720786608089177
345,-0.868094662899771
346,-0.685967408239192
347,-1.056011397022305
348,-0.5734905782990996
349,-1.5037726312041206
350,-0.9372073765884348
351,-1.4149701241459463
352,-1.3136484352615758
353,-0.990763362975918
354,-1.1415071893505475
355,-0.9319909426130606
356,-0.7240809556935832
357,-0.6690207714122849
358,-0.673492241843628
359,-0.5385373214492621
360,-0.8987380583242928
361,-1.5664818623282235
362,-0.9256099674828622
363,-0.4606707322165289
364,-0.6485675276626095
365,-1.1809148348947383
366,-1.484375255234755
367,-0.6641840052511447
368,-0.591787385557287
369,-0.6390844950286212
370,-0.9324070373140854
371,-0.44789788878980064
372,-0.728262932852427
373,-1.1801524161996677
374,-0.766937585961472
375,-0.23273940038723762
376,-0.2913754781601625
377,-0.7468451619714473
378,-0.9991284566832159
379,-0.23424162683253358
380,-0.9636903889872295
381,-0.9217490771731935
382,-0.7182306993843857
383,-0.745336996649085
384,-1.299016634782249
385,-0.5979960676847533
386,-1.2403913353078178
387,-0.1782390333973125
388,-1.2146081278695822
389,-1.018802519058228
390,-0.9222047629329089
391,-0.9933559405140129
392,-0.7708568226492967
393,-0.6423644547822338
394,-1.2250413505662139
395,-0.884912753353043
