TargetRowID,TechnicalBaselinePrediction_C,FullPipelinePrediction_C,ReconstructedPrediction_C,AdditivityDifference_C
1081,39.0188305227873,39.2028733754852,39.2028733754852,0.0
1082,38.9280226286989,39.0126345115365,39.0126345115365,0.0
1083,39.0092178548878,39.1661712264564,39.1661712264564,0.0
1084,38.7219008626272,39.0877009224055,39.0877009224055,0.0
1085,38.653611643643,39.6112251728686,39.6112251728686,0.0
1086,38.6677830557418,39.1071552467806,39.1071552467806,0.0
1087,38.6544088154643,39.6116069379554,39.6116069379554,0.0
1088,38.665485759148,38.9311114544257,38.9311114544257,0.0
1089,38.7613811763293,39.8143225596392,39.8143225596392,0.0
1090,38.7223484184074,38.8439426617096,38.8439426617096,0.0
1091,38.65404438695,39.7030531838143,39.7030531838143,0.0
1092,38.7971493423793,39.6056757601912,39.6056757601912,0.0
1093,38.834860607208,39.4583674424984,39.4583674424984,0.0
1094,38.834786654241,39.4356692679755,39.4356692679755,0.0
1095,38.9277909716091,39.6632968312899,39.6632968312899,0.0
1096,38.8230217115679,39.3288752659173,39.3288752659173,0.0
1097,39.0093242053218,38.8426659345622,38.8426659345622,0.0
1098,38.8752944451167,39.6952763002688,39.6952763002688,0.0
1099,38.8229316145566,39.3160665297922,39.3160665297922,0.0
1100,39.0170480159204,39.8421527697709,39.8421527697709,0.0
1101,39.0092533050325,38.8816207775305,38.8816207775305,0.0
1102,38.940184747737,39.1458274213676,39.1458274213676,0.0
1103,38.7262022567432,38.7719770127244,38.7719770127244,0.0
1104,38.6539176543498,38.8200469067036,38.8200469067036,0.0
1105,38.7657851343642,38.756019575357,38.756019575357,0.0
1106,38.8926270432872,39.1092279793333,39.1092279793333,0.0
1107,39.0091373677055,39.2842560344328,39.2842560344328,0.0
1108,38.7878661411031,38.9355827444814,38.9355827444814,0.0
1109,39.0167534636944,39.2376383397668,39.2376383397668,0.0
1110,39.0166804941333,39.236099871006,39.236099871006,0.0
1111,38.9402974724161,39.2183056590872,39.2183056590872,0.0
1113,38.6681547870829,38.3636430567018,38.3636430567018,0.0
1114,38.7316489945632,38.3546837804512,38.3546837804512,0.0
1115,38.7592374725825,38.341220172437,38.341220172437,0.0
1116,38.7228752883697,38.2040979765339,38.2040979765339,0.0
1117,38.7268906192092,38.7649578196174,38.7649578196174,0.0
1118,38.7269035251174,38.7698741229538,38.7698741229538,0.0
1119,38.7227750652539,38.2410237839953,38.2410237839953,0.0
1120,38.8913224131197,39.097690710563,39.097690710563,0.0
1121,38.7647101949378,38.7112067643915,38.7112067643915,0.0
1122,38.7953597916513,39.0190762854045,39.0190762854045,0.0
1123,38.8756997841255,40.3812347027693,40.3812347027693,0.0
1124,38.821808141946,38.564731881117,38.564731881117,0.0
1125,38.7746249219689,38.9168014664138,38.9168014664138,0.0
1126,39.0163925797737,40.3017159751742,40.3017159751742,0.0
1127,38.8572198787094,38.7641450617998,38.7641450617998,0.0
1128,38.9398777411627,40.424927793666,40.424927793666,0.0
1129,39.0088434976274,40.6172561413416,40.6172561413416,0.0
