Seed,RecordID,RowID,CowKey,Ear_C,Air_C,Time_hour,EarAirGap_C,SHAP_Ear_temperature_C,SHAP_Ambient_temperature_C,SHAP_Time_diurnal_C,SHAP_Cow_identity_C,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,OfficialOOFPrediction_C,ConditionalVsOfficialDifference_C,RawTechnicalBaselinePrediction_C,RawFullPipelinePrediction_C,ReplayAnchorCorrection_C
20260523,MEAS_R000385,385,C001,30.7,11.2,16,19.5,0.0233524656977651,-0.0011450256625339,0.116955364383234,-0.271624567956768,38.4538644393606,38.32140267582233,38.3214026758223,-2.842170943040401e-14,38.32140267582233,0.0,38.4527543821709,38.3202926186326,0.0011100571897273
20260523,MEAS_R000386,386,C001,32.5,12.3,17,20.2,-0.0058433323293923,-8.35990553926062e-05,0.0953837606281075,-9.67608701264074e-05,38.1919996332831,38.2813597016563,38.2813597016563,0.0,38.2813597016563,0.0,38.1989490611256,38.2883091294988,-0.0069494278424997
20260523,MEAS_R000387,387,C001,35.3,14.4,14,20.9,-0.0017152282203577,0.0074534922390914,-0.0008111676312244,0.0949510442786898,38.0833852985494,38.18326343921559,38.1832634392156,1.4210854715202004e-14,38.18326343921559,0.0,38.0831113420233,38.1829894826895,0.0002739565260867
20260607,MEAS_R000388,388,C002,36.7,5.2,15,31.5,0.0608993961760831,0.026401187101083,-0.0021603829354338,0.512780091851966,38.3995645336049,38.9974848257986,38.9974848257986,0.0,38.9974848257986,0.0,38.3989287664514,38.9968490586451,0.0006357671535042
20260523,MEAS_R000389,389,C002,34.2,4.8,12,29.4,0.0361833880016859,0.0059001613732174,-0.0094692272788652,0.789391911777066,38.1375073232288,38.95951355710191,38.959513557101914,7.105427357601002e-15,38.95951355710191,0.0,38.1410537923759,38.963060026249,-0.0035464691470963
20260607,MEAS_R000390,390,C002,33.4,11.7,12,21.7,0.0323326928860403,0.0018879353093079,0.0045210489042588,0.509057379497592,38.4039229106059,38.951721967203085,38.95172196720309,7.105427357601002e-15,38.951721967203085,0.0,38.401705793789,38.9495048503862,0.0022171168168867
20260523,MEAS_R000391,391,C002,34.8,8.0,13,26.8,0.0128713103338664,0.0143941596482833,0.0014118171952013,0.46832491702665,38.4605800032314,38.95758220743542,38.957582207435394,-2.842170943040401e-14,38.95758220743542,0.0,38.4633749265468,38.9603771307508,-0.0027949233153776
20260607,MEAS_R000392,392,C003,32.8,6.0,15,26.8,0.0278379285739814,0.0093597944487816,0.0003144984511488,0.291409305837581,38.1871094404379,38.51603096774941,38.516030967749394,-1.4210854715202004e-14,38.51603096774941,0.0,38.1881738259851,38.5170953532966,-0.0010643855471883
20260523,MEAS_R000393,393,C003,34.1,10.9,11,23.2,0.0033047405724655,0.0017792800877357,0.119193594955498,0.350783553785899,38.1109336810626,38.585994850464246,38.5859948504642,-4.263256414560601e-14,38.585994850464246,0.0,38.110981506008,38.5860426754096,-4.78249453550461e-05
20260523,MEAS_R000394,394,C003,32.9,6.4,15,26.5,0.0196905477146346,0.0094359360968834,-0.0002517074680993,0.363064224327683,38.0865453493957,38.47848435006681,38.47848435006679,-1.4210854715202004e-14,38.47848435006681,0.0,38.0890821563178,38.4810211569889,-0.0025368069220945
20260701,MEAS_R000395,395,C003,32.0,8.0,12,24.0,0.0514939259701652,0.0245876777611986,-0.0047250192661151,0.32897397219935,38.1245191525634,38.52484970922801,38.52484970922799,-1.4210854715202004e-14,38.52484970922801,0.0,38.1336233540287,38.5339539106933,-0.0091042014652913
20260523,MEAS_R000396,396,C003,34.7,10.4,16,24.3,0.018536753709989,0.0021768266120586,0.0781697462482581,0.26467370319909,38.207656723166,38.57121375293536,38.571213752935385,2.842170943040401e-14,38.57121375293536,0.0,38.2171255165098,38.5806825462792,-0.0094687933438351
20260903,MEAS_R000397,397,C004,29.6,4.9,23,24.7,-0.0071077422249938,0.0052879494488416,0.026249423342021,-0.824552541346974,38.5211971689045,37.721074258123366,37.721074258123394,2.842170943040401e-14,37.721074258123366,0.0,38.522794986473,37.7226720756919,-0.0015978175685305
20260701,MEAS_R000398,398,C004,30.9,3.0,20,27.9,-0.0012375080499017,-0.0107977392013675,0.172657315875766,-0.923247380573001,38.4664448721318,37.70381956018333,37.7038195601833,-2.842170943040401e-14,37.70381956018333,0.0,38.4567777572904,37.6941524453419,0.0096671148414344
20260523,MEAS_R000399,399,C004,28.8,2.9,23,25.9,-0.0069517576550577,0.0016078623295066,0.0796970519530588,-0.515019737877408,38.178386611218,37.7377200299681,37.7377200299681,0.0,37.7377200299681,0.0,38.1864402267438,37.7457736454939,-0.0080536155257959
20260903,MEAS_R000400,400,C004,27.6,7.5,13,20.1,-0.0002358745546745,0.0001686255235758,-0.0042299633736746,-0.464953100725323,38.0270425056075,37.557792192477386,37.5577921924774,1.4210854715202004e-14,37.557792192477386,0.0,38.0266482798936,37.5573979667635,0.0003942257138831
20260811,MEAS_R000401,401,C004,32.1,7.6,8,24.5,-0.0247050372347074,-0.0259277416012574,0.131993817026293,-0.819299571284523,38.4235532936125,37.68561476051828,37.6856147605183,2.1316282072803006e-14,37.68561476051828,0.0,38.4214203739896,37.6834818408954,0.0021329196228734
20260811,MEAS_R000402,402,C005,31.1,21.0,0,10.1,-0.0305723013182829,-0.0259100852009168,0.0210170293527335,-0.561746963932435,38.4018301550298,37.804617833930855,37.8046178339309,4.263256414560601e-14,37.804617833930855,0.0,38.4053968131384,37.8081844920395,-0.0035666581086459
20260523,MEAS_R000403,403,C005,35.8,28.9,15,6.9,-0.0534499744607905,-0.0549223286455926,-0.0831113522085243,-0.118457272493292,38.0827919048501,37.7728509770419,37.77285097704189,-7.105427357601002e-15,37.7728509770419,0.0,38.0788905522513,37.7689496244431,0.0039013525987954
20260607,MEAS_R000404,404,C005,36.5,34.0,16,2.5,-0.0413043276019079,-0.0972854080313278,0.0605360996702089,-0.0501689013848754,38.0226433490718,37.8944208117239,37.894420811723904,7.105427357601002e-15,37.8944208117239,0.0,38.0237125957944,37.8954900584465,-0.0010692467226007
20260701,MEAS_R000405,405,C005,36.3,32.3,17,4.0,0.0114325006281823,-0.002669608646468,0.0477783288544173,-0.315119319360435,38.045277853285,37.78669975476072,37.7866997547607,-2.1316282072803006e-14,37.78669975476072,0.0,38.0404739744921,37.7818958759678,0.0048038787929201
20260903,MEAS_R000406,406,C006,33.4,30.1,23,3.3,0.108709835927198,0.0912062912869658,-0.0120221055543996,0.909308492649133,38.4491546891486,39.54635720345751,39.5463572034575,-1.4210854715202004e-14,39.54635720345751,0.0,38.4517962416747,39.5489987559836,-0.0026415525260858
20260701,MEAS_R000407,407,C006,29.3,25.1,4,4.2,0.0762425840661412,0.0861713667113075,0.243234484064124,1.07478629360762,38.1145980922189,39.59503282066812,39.595032820668095,-2.842170943040401e-14,39.59503282066812,0.0,38.1404551662934,39.6208898947426,-0.025857074074473
20260607,MEAS_R000408,408,C006,34.6,33.0,11,1.6,0.0812385341749255,-0.0940026594956909,-0.0002974934510433,1.01063110462481,38.4154103500461,39.41297983589907,39.412979835899094,2.1316282072803006e-14,39.41297983589907,0.0,38.3870626417959,39.3846321276489,0.0283477082501733
20260701,MEAS_R000409,409,C006,34.7,33.3,15,1.40000000000001,-0.0736841726637749,0.0001292163710597,-0.0771742061462568,0.370355157714074,38.454943764468,38.67456975974314,38.6745697597431,-4.263256414560601e-14,38.67456975974314,0.0,38.4449254057013,38.6645514009764,0.0100183587667431
20260607,MEAS_R000410,410,C008,34.2,6.0,2,28.2,0.068449950631809,-0.0121227426401743,0.153431622705093,-0.129529803717425,38.0900914018453,38.17032042882459,38.1703204288246,1.4210854715202004e-14,38.17032042882459,0.0,38.0978506779666,38.1780797049459,-0.0077592761213125
20260903,MEAS_R000411,411,C008,33.9,7.9,1,26.0,0.0101226761408585,0.0038242220591087,0.0964315905786736,-0.120140713527339,38.2042943501813,38.194532125432616,38.1945321254326,-1.4210854715202004e-14,38.194532125432616,0.0,38.2047129023429,38.1949506775942,-0.0004185521615838
20260607,MEAS_R000412,412,C008,30.1,7.6,9,22.5,0.0507343424198593,0.0148421648945067,0.108339795987659,-0.0428860942986269,37.9858834879784,38.11691369698181,38.11691369698179,-2.1316282072803006e-14,38.11691369698181,0.0,38.0249051864781,38.1559353954815,-0.0390216984996954
20260607,MEAS_R000413,413,C008,33.5,7.5,10,26.0,0.026794076667293,0.0021239275748943,-0.036743956236224,-0.220448678152557,38.3439759141837,38.11570128403706,38.11570128403711,4.973799150320701e-14,38.11570128403706,0.0,38.3530207697675,38.1247461396209,-0.0090448555838449
20260607,MEAS_R000414,414,C008,33.2,8.4,15,24.8,0.0276261647045407,0.0106376774791753,-0.006215937115724,0.0736825860258096,38.0820324926359,38.187762983729705,38.187762983729705,0.0,38.187762983729705,0.0,38.0784608009349,38.1841912920287,0.0035716917010049
20260903,MEAS_R000415,415,C009,35.9,33.8,18,2.1,0.0104827577751146,-0.0426538085309816,0.0945117840199329,1.47588845404383,38.2047291037147,39.742958291022624,39.7429582910226,-2.1316282072803006e-14,39.742958291022624,0.0,38.2052054826009,39.7434346699088,-0.0004763788861765
20260811,MEAS_R000416,416,C009,34.8,27.3,22,7.5,0.170626266339408,0.104223448710907,0.172076875378093,1.60340193307139,38.4071162433745,40.457444766874346,40.4574447668743,-4.263256414560601e-14,40.457444766874346,0.0,38.3597316594309,40.4100601829307,0.0473845839436464
20260811,MEAS_R000417,417,C009,35.7,32.0,2,3.7,0.0998207226235574,0.205493275765374,0.30156289292934,1.66614556387612,38.1896759907985,40.462698445992885,40.46269844599289,7.105427357601002e-15,40.462698445992885,0.0,38.1957852647278,40.4688077199222,-0.0061092739293116
20260523,MEAS_R000418,418,C009,32.6,22.0,23,10.6,0.154287509997658,0.0838169787843578,0.291340769984124,1.71653315330326,38.2272939933088,40.47327240537821,40.4732724053782,-1.4210854715202004e-14,40.47327240537821,0.0,38.2401005249517,40.4860789370211,-0.0128065316428874
20260811,MEAS_R000419,419,C009,35.6,31.7,16,3.9,0.0357819569106095,0.03402022800486,0.0169280551189098,1.00673472383573,38.4278928678749,39.52135783174498,39.521357831745014,3.552713678800501e-14,39.52135783174498,0.0,38.4222510059483,39.5157159698184,0.005641861926577
20260607,MEAS_R000420,420,C009,36.1,32.2,16,3.9,0.0420557569458252,0.0408803291049929,0.0488304233608421,1.39595903497834,38.0749207992579,39.60264634364791,39.602646343647905,-7.105427357601002e-15,39.60264634364791,0.0,38.0797701633781,39.6074957077681,-0.0048493641201972
20260811,MEAS_R000421,421,C009,39.8,40.4,18,-0.600000000000001,0.0149764344259911,-0.0750164008800909,0.0375493292356091,1.09668265270529,38.4666250979923,39.54081711347908,39.5408171134791,2.1316282072803006e-14,39.54081711347908,0.0,38.4677435955369,39.5419356110237,-0.0011184975446241
20260607,MEAS_R000422,422,C009,36.9,32.0,18,4.9,0.0293893927544087,0.050095708899726,0.105720446620423,1.41068493093684,38.0798564425144,39.67574692172576,39.675746921725796,3.552713678800501e-14,39.67574692172576,0.0,38.0856947680895,39.6815852473009,-0.0058383255751479
20260701,MEAS_R000423,423,C010,34.0,28.2,21,5.8,-0.0049590811283485,0.0382727457629001,0.112645643082349,0.1479212135254,38.4409725030958,38.73485302433805,38.73485302433811,5.684341886080802e-14,38.73485302433805,0.0,38.4498396980916,38.7437202193339,-0.0088671949958509
20260523,MEAS_R000424,424,C010,35.9,32.6,19,3.3,0.0309169766114668,-0.0507122786712172,0.0403185529128477,0.4381676533917,38.172936891184,38.63162779542884,38.6316277954288,-4.263256414560601e-14,38.63162779542884,0.0,38.1839129299407,38.6426038341855,-0.0109760387566595
20260523,MEAS_R000425,425,C010,36.2,31.3,21,4.9,0.0147167640942728,-0.0339475941677089,0.0704372826425417,0.49011106678079,38.1801142591071,38.721431778456974,38.721431778457,2.842170943040401e-14,38.721431778456974,0.0,38.1852102433143,38.7265277626642,-0.0050959842072231
20260811,MEAS_R000426,426,C010,34.5,30.1,21,4.4,0.0053794019539665,0.0405132664252174,0.239721581391984,0.323944716487933,38.1044763957417,38.714035362000764,38.7140353620008,3.552713678800501e-14,38.714035362000764,0.0,38.106154922402,38.7157138886611,-0.0016785266603349
20260701,MEAS_R000427,427,C011,31.2,14.2,1,17.0,-0.0019954557146674,0.0065353955118994,0.238097727264316,-0.378970173880451,38.4603716545872,38.32403914776832,38.32403914776829,-2.842170943040401e-14,38.32403914776832,0.0,38.4653526409094,38.3290201340905,-0.004980986322181
20260811,MEAS_R000428,428,C011,29.5,11.7,21,17.8,0.0007988520048242,-0.0095845717677267,0.244785924634642,-0.337614709975642,38.4676523119078,38.36603780680387,38.3660378068039,3.552713678800501e-14,38.36603780680387,0.0,38.4658401291707,38.3642256240668,0.0018121827370691
20260811,MEAS_R000429,429,C011,31.1,8.5,23,22.6,-0.0359420085131094,-0.0234187006264091,0.0689197106312266,-0.0373544055450085,38.4276688701676,38.39987346611426,38.3998734661143,4.263256414560601e-14,38.39987346611426,0.0,38.4311840057409,38.4033886016876,-0.0035151355733447
20260523,MEAS_R000430,430,C011,27.7,9.9,12,17.8,0.0003277217213675,0.0101471340408998,0.0062146397991487,-0.344390037342216,38.4526173173104,38.12491677552956,38.1249167755296,3.552713678800501e-14,38.12491677552956,0.0,38.4531833322609,38.1254827904801,-0.000566014950543
20260811,MEAS_R000431,431,C011,29.1,16.8,11,12.3,-0.0533415077077724,0.0036208634333766,0.0850885167832912,0.0497800197997093,38.0961335583799,38.18128145068849,38.18128145068851,2.1316282072803006e-14,38.18128145068849,0.0,38.0954705797856,38.1806184720942,0.0006629785942848
20260903,MEAS_R000432,432,C011,30.0,19.1,10,10.9,-0.0143235787631415,0.0219879112878913,-0.0488152314464928,-0.389102540222658,38.6404735203809,38.210220081236486,38.21022008123651,2.1316282072803006e-14,38.210220081236486,0.0,38.6397108353165,38.2094573961721,0.0007626850643873
20260811,MEAS_R000433,433,C011,30.8,20.0,15,10.8,-0.0390436238811998,-0.006697480539465,0.0026688909101508,0.0503253501467154,38.0923150050084,38.09956814164461,38.0995681416446,-7.105427357601002e-15,38.09956814164461,0.0,38.0981320568376,38.1053851934738,-0.0058170518291902
20260607,MEAS_R000434,434,C011,34.0,24.4,14,9.6,0.0137353813960424,-0.0311766475184913,0.0025486398473759,0.0558165459555748,38.0798228541287,38.120746773809216,38.1207467738092,-1.4210854715202004e-14,38.120746773809216,0.0,38.078034480913,38.1189584005935,0.0017883732157173
20260903,MEAS_R000435,435,C012,37.1,35.2,20,1.9,0.0393844827984099,-0.0342668310492572,0.212875970622691,1.13609352924336,38.2113757593403,39.56546291095555,39.5654629109555,-4.973799150320701e-14,39.56546291095555,0.0,38.2096458083888,39.563732960004,0.0017299509515496
20260607,MEAS_R000436,436,C012,35.7,31.9,19,3.8,0.0953701775670173,0.146909089229718,0.292491595475501,1.57034290212217,38.1951920056167,40.300305770011136,40.30030577001111,-2.842170943040401e-14,40.300305770011136,0.0,38.1960037160625,40.3011174804569,-0.0008117104457667
20260701,MEAS_R000437,437,C012,35.5,35.9,20,-0.399999999999999,0.0568001964765585,0.207619453479743,0.201494091440625,1.31841848625287,38.5179314450971,40.30226367274688,40.30226367274689,7.105427357601002e-15,40.30226367274688,0.0,38.5044568333443,40.2887890609941,0.0134746117527769
20260811,MEAS_R000438,438,C012,32.7,27.0,23,5.7,0.188191881697383,0.107776754951429,0.187115690565416,1.56229475207827,38.3506786162396,40.3960576955321,40.3960576955321,0.0,40.3960576955321,0.0,38.3429634461418,40.3883425254343,0.0077151700978035
20260903,MEAS_R000439,439,C013,35.3,30.5,18,4.8,0.0051463935609342,-0.0002531711596507,0.195606107894166,0.780670321567648,38.0287352586766,39.00990491053967,39.009904910539696,2.842170943040401e-14,39.00990491053967,0.0,38.0297428954931,39.0109125473562,-0.0010076368165314
20260811,MEAS_R000440,440,C013,34.0,31.3,22,2.7,-0.0151105856774159,0.0828698744234847,0.0314622624276168,0.562643731191918,38.4409202514143,39.10278553377986,39.1027855337799,4.263256414560601e-14,39.10278553377986,0.0,38.440842293394,39.1027075757596,7.79580202561192e-05
20260607,MEAS_R000441,441,C013,35.3,31.4,22,3.9,-0.0744524826881664,-0.112660369278133,0.0948181498583664,0.693979085062933,38.1289083677657,38.73059275072066,38.73059275072071,4.973799150320701e-14,38.73059275072066,0.0,38.1256791867597,38.7273635697147,0.0032291810059632
20260607,MEAS_R000442,442,C013,34.6,29.2,21,5.4,0.0188722577049756,-0.0049232690490767,0.353975017837407,0.691950760844291,38.0472637640669,39.10713853140445,39.107138531404495,4.263256414560601e-14,39.10713853140445,0.0,38.0456552830208,39.1055300503584,0.0016084810460554
20260607,MEAS_R000443,443,C013,34.4,24.9,2,9.5,-0.0442544799242247,-0.0346835437182603,0.144106563544275,0.863602628887407,38.1938067768376,39.122577945626816,39.122577945626794,-2.1316282072803006e-14,39.122577945626816,0.0,38.1906354215342,39.1194065903234,0.0031713553034151
20260523,MEAS_R000444,444,C013,34.1,22.9,22,11.2,0.0091487720035813,0.0172488886012487,0.167830533083915,0.81991377401205,38.1127883950127,39.12693036271354,39.1269303627135,-3.552713678800501e-14,39.12693036271354,0.0,38.1111857107291,39.1253276784299,0.0016026842836467
20260701,MEAS_R000445,445,C013,28.5,18.2,4,10.3,0.0371668946744617,-0.0030900870153084,0.175010392351261,0.729371244579292,38.1406976923616,39.07915613695136,39.079156136951305,-5.684341886080802e-14,39.07915613695136,0.0,38.1353992855616,39.0738577301513,0.0052984068000512
20260811,MEAS_R000446,446,C014,29.6,8.2,13,21.4,-0.095498668271168,-0.0018933805869008,-0.037307696631166,0.0023450169346321,38.1184932837861,37.98613855523151,37.9861385552315,-1.4210854715202004e-14,37.98613855523151,0.0,38.1008625807611,37.9685078522065,0.0176307030250058
20260811,MEAS_R000447,447,C014,30.5,7.7,9,22.8,-0.0236893906746859,0.0102101911984681,0.190443680353117,0.0046047162579991,38.148904099549,38.330473296683856,38.330473296683905,4.973799150320701e-14,38.330473296683856,0.0,38.1231494402259,38.3047186373608,0.0257546593230558
20260607,MEAS_R000448,448,C014,33.0,3.6,10,29.4,0.0080999538676493,0.0276049620354684,0.0381153741741519,-0.105677208127166,38.3655970308874,38.33374011283751,38.3337401128375,-7.105427357601002e-15,38.33374011283751,0.0,38.3660763915166,38.3342194734667,-0.0004793606291926
20260701,MEAS_R000449,449,C014,32.8,6.1,10,26.7,0.013409328343433,0.0334983693447851,0.149186386433486,0.0,38.0843439561043,38.28043804022599,38.280438040226,1.4210854715202004e-14,38.28043804022599,0.0,38.081054730121,38.2771488142427,0.0032892259832877
20260607,MEAS_R000450,450,C016,34.3,9.9,16,24.4,-0.0004922556849488,-0.0027319970543509,0.157086779477401,0.280351709219098,38.1939684351969,38.62818267115412,38.6281826711541,-2.1316282072803006e-14,38.62818267115412,0.0,38.1986378588811,38.6328520948383,-0.0046694236841773
20260903,MEAS_R000451,451,C016,33.5,5.8,17,27.7,0.0066834279679343,0.004948971185333,0.133870854742767,0.278383984285167,38.235195427771,38.65908266595222,38.65908266595221,-7.105427357601002e-15,38.65908266595222,0.0,38.2201243686389,38.6440116068201,0.0150710591321186
20260701,MEAS_R000452,452,C016,30.6,2.8,0,27.8,0.0089616599472096,0.0227515025794898,0.249810742817692,-0.0082491481975909,38.4553770714242,38.728651828571046,38.728651828571,-4.263256414560601e-14,38.728651828571046,0.0,38.4788946558387,38.7521694129855,-0.0235175844144564
20260701,MEAS_R000453,453,C016,31.0,2.3,20,28.7,0.0037385852610333,-0.010310805477717,0.414077973075983,0.222808688650099,38.1538026338037,38.78411707531313,38.7841170753131,-2.842170943040401e-14,38.78411707531313,0.0,38.1413359862315,38.7716504277409,0.012466647572225
20260701,MEAS_R000454,454,C016,27.6,7.0,23,20.6,-0.0292070268087592,-0.0052679465042745,0.100802980856008,0.437024620797626,38.1909599898452,38.69431261818576,38.6943126181858,3.552713678800501e-14,38.69431261818576,0.0,38.1900556980389,38.6934083263795,0.0009042918062576
20260523,MEAS_R000455,455,C016,31.0,4.5,9,26.5,-0.0044729711946155,0.0227047562818499,0.195797926565635,0.381311041248033,38.0929966408081,38.68833739370905,38.688337393709,-4.973799150320701e-14,38.68833739370905,0.0,38.097014807215,38.6923555601159,-0.0040181664068512
20260701,MEAS_R000456,456,C016,31.1,4.5,9,26.6,0.0149210442198076,0.0479429124837907,0.284810786418857,0.277788780123841,38.1965536780885,38.82201720133478,38.8220172013348,2.1316282072803006e-14,38.82201720133478,0.0,38.191628480349,38.8170920035953,0.0049251977394817
20260903,MEAS_R000457,457,C016,30.8,11.7,12,19.1,0.0100727650223084,-0.0051076537964238,-0.0002155227035765,0.042051152225192,38.5225020311363,38.56930277188376,38.5693027718838,3.552713678800501e-14,38.56930277188376,0.0,38.5167644835296,38.5635652242771,0.0057375476066567
20260811,MEAS_R000458,458,C017,35.0,36.3,15,-1.3,-0.0650967040407414,0.045243784796158,-0.0678774674449591,0.985496005047842,38.1228470247869,39.02061264314517,39.0206126431452,2.842170943040401e-14,39.02061264314517,0.0,38.114063131464,39.0118287498223,0.0087838933228638
20260903,MEAS_R000459,459,C017,39.3,40.9,16,-1.6,0.0016307451061502,-0.0428282220068835,0.0384009642211372,0.875886781649201,38.5206454082932,39.39373567726283,39.393735677262804,-2.842170943040401e-14,39.39373567726283,0.0,38.5207667357766,39.3938570047462,-0.0001213274833702
20260903,MEAS_R000460,460,C018,30.7,2.9,3,27.8,0.0002586616466171,0.000594165372633,0.201103016025617,0.557696735828931,38.0312804189144,38.790932997788175,38.790932997788204,2.842170943040401e-14,38.790932997788175,0.0,38.0311334661527,38.7907860450265,0.0001469527616748
20260701,MEAS_R000461,461,C018,32.7,4.6,9,28.1,0.0567645950308595,0.0317750356174417,0.109764622184808,0.481917730492891,38.1049950355502,38.7852170188762,38.785217018876196,-7.105427357601002e-15,38.7852170188762,0.0,38.0959431843261,38.7761651676521,0.0090518512240933
20260607,MEAS_R000462,462,C018,32.5,5.4,14,27.1,0.0392965259900334,0.0132148199009663,-0.0043777914818186,0.318944132422816,38.3901314154125,38.75720910224448,38.757209102244495,1.4210854715202004e-14,38.75720910224448,0.0,38.3883630837376,38.7554407705696,0.0017683316748744
20260607,MEAS_R000463,463,C018,34.0,6.3,15,27.7,0.0175300270902975,0.0177947523268986,-0.0039927151622502,0.665389320815451,38.0487222733585,38.74544365842894,38.7454436584289,-4.263256414560601e-14,38.74544365842894,0.0,38.0396754318563,38.7363968169267,0.00904684150224
20260701,MEAS_R000464,464,C018,33.0,8.8,15,24.2,0.0308262864493075,0.0419973272693396,-0.0017364646029249,0.549328063844375,38.1405311533422,38.76094636630229,38.7609463663023,7.105427357601002e-15,38.76094636630229,0.0,38.1441123035328,38.7645275164929,-0.0035811501906053
20260523,MEAS_R000465,465,C019,36.8,31.3,21,5.5,0.0340371499757843,-0.0277963778192489,0.119467809628668,1.1539751739628,38.1296964261985,39.40938018194648,39.409380181946496,1.4210854715202004e-14,39.40938018194648,0.0,38.1352611813182,39.4149449370662,-0.0055647551197211
20260523,MEAS_R000466,466,C019,35.4,30.8,22,4.6,0.024871725917451,0.0639574388441844,-0.0065530844548173,0.981931503804384,38.4598563533533,39.52406393746455,39.524063937464504,-4.263256414560601e-14,39.52406393746455,0.0,38.4599774443844,39.5241850284956,-0.0001210910310547
20260523,MEAS_R000467,467,C019,37.4,32.5,23,4.9,0.081599914626476,0.0077757649165253,0.182494219137475,1.19376141169102,38.136853355078,39.602484665449495,39.602484665449495,0.0,39.602484665449495,0.0,38.1373449804907,39.6029762908622,-0.0004916254127067
20260523,MEAS_R000468,468,C019,34.4,29.0,20,5.4,0.0433552242599996,-0.0131833709256846,0.0825026862083824,1.2058667995244,38.1971550567987,39.5156963958658,39.51569639586579,-1.4210854715202004e-14,39.5156963958658,0.0,38.2035219483732,39.5220632874403,-0.0063668915745012
20260811,MEAS_R000469,469,C020,38.4,32.0,21,6.4,0.1632326299251,0.147238176152747,0.323898097235534,1.41895701957112,38.1690345547758,40.22236047766026,40.222360477660295,3.552713678800501e-14,40.22236047766026,0.0,38.1385578254117,40.1918837482962,0.0304767293640609
20260811,MEAS_R000470,470,C020,32.8,33.3,2,-0.5,0.0265743389089153,-0.0122438934134159,0.102807263516617,0.997005686045082,38.4764136849497,39.59055708000686,39.5905570800069,4.263256414560601e-14,39.59055708000686,0.0,38.4738254811462,39.5879688762034,0.0025882038034623
20260607,MEAS_R000471,471,C021,30.7,9.4,1,21.3,-0.0839108533267243,-0.0121451509454763,0.241744229812507,0.103568189196392,38.0760215764364,38.3252779911731,38.3252779911731,0.0,38.3252779911731,0.0,38.0774450270586,38.3267014417953,-0.0014234506221981
20260811,MEAS_R000472,472,C021,30.0,7.7,21,22.3,-0.0106942807741165,-0.0009279436611997,0.164481007961901,-0.294313050095684,38.4681505003702,38.32669623380111,38.32669623380111,0.0,38.32669623380111,0.0,38.4671472842947,38.3256930177256,0.0010032160755102
20260701,MEAS_R000473,473,C021,27.2,10.1,1,17.1,-0.0491455860454237,-0.0018909398116241,0.170963449988224,0.153846202826026,38.0422878954732,38.31606102243042,38.3160610224304,-2.1316282072803006e-14,38.31606102243042,0.0,38.042297549225,38.3160706761822,-9.65375178196837e-06
20260607,MEAS_R000474,474,C021,31.1,12.3,12,18.8,-0.0074347042617747,0.0010355739674731,-0.005217598134975,0.160475402676875,38.0418184010006,38.19067707524823,38.19067707524819,-4.263256414560601e-14,38.19067707524823,0.0,38.026603550615,38.1754622248626,0.0152148503856324
20260903,MEAS_R000475,475,C021,31.6,12.8,13,18.8,0.0078436091811161,-0.0044694708413839,-0.0005054821721686,-0.270047569742466,38.4676307507977,38.20045183722284,38.2004518372228,-4.263256414560601e-14,38.20045183722284,0.0,38.4520341751764,38.1848552616015,0.0155965756213448
20260701,MEAS_R000476,476,C021,32.9,15.1,11,17.8,-0.0057751219667423,0.0118536372865753,0.107484037593008,0.04922511902866,38.1216088844319,38.28439655637338,38.28439655637341,2.842170943040401e-14,38.28439655637338,0.0,38.1244225003068,38.2872101722483,-0.0028136158749205
20260903,MEAS_R000477,477,C021,31.8,23.2,12,8.6,-0.0093452354537155,-0.0106578459138505,-0.0019575442785508,0.015129947545916,38.2223579418804,38.21552726378018,38.215527263780196,1.4210854715202004e-14,38.21552726378018,0.0,38.2123752978383,38.2055446197381,0.0099826440420827
20260523,MEAS_R000478,478,C021,32.0,18.8,13,13.2,-0.0214215361213708,-0.0118106835212579,-0.0059605833923737,0.0659215422888077,38.2092040663536,38.23593280560741,38.235932805607405,-7.105427357601002e-15,38.23593280560741,0.0,38.2046733461959,38.2314020854497,0.0045307201577102
20260811,MEAS_R000479,479,C022,32.5,8.6,21,23.9,0.0148921184648252,0.0248718845031407,0.246987836420574,-0.0217416669824395,38.1620995174178,38.42710968982385,38.42710968982391,5.684341886080802e-14,38.42710968982385,0.0,38.1291038978636,38.3941140702697,0.0329956195541499
20260607,MEAS_R000480,480,C022,30.7,2.3,21,28.4,-0.01609621136374,-0.0270423092206252,0.163385825566823,0.176208331175841,38.098943159961,38.39539879611927,38.3953987961193,3.552713678800501e-14,38.39539879611927,0.0,38.0933797709184,38.3898354070767,0.0055633890425639
20260523,MEAS_R000481,481,C022,25.5,4.6,22,20.9,-0.0332328321572923,0.0137003764953256,0.121415977120873,0.177283674278089,38.1183072283554,38.3974744240924,38.397474424092394,-7.105427357601002e-15,38.3974744240924,0.0,38.1142904176517,38.3934576133887,0.0040168107036961
20260903,MEAS_R000482,482,C023,33.8,12.0,17,21.8,0.0048079761154179,0.0020483609278834,0.17847260543405,0.695889361804749,38.0295461409551,38.910764445237206,38.91076444523719,-1.4210854715202004e-14,38.910764445237206,0.0,38.0318427360766,38.9130610403587,-0.0022965951214928
