RecordID,CowKey,Source,RowID,SourceRowID,EarTemperature_C,CoreReferenceTemperature_C,AmbientTemperature_C,MeasurementTime_hour,SourceType,EarStatus,SourceWeight,MeasurementUnitID,AcquisitionSession,OuterFold_20260523,OuterFold_20260607,OuterFold_20260701,OuterFold_20260811,OuterFold_20260903,SeqInCowSource,CowSourceN,EarLag1_C,EarLag2_C,AmbientLag1_C,EarDelta1_C,AmbientDelta1_C,TimeSin,TimeCos,ThermalLoad,EarAirGap_C,HotFlag,NightFlag
MEAS_R000276,C020,S01,276,276,38.2,39.5,37.8,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000276,5,3,4,2,1,2,2,3,37.0,37.0,35.5,1.2000000000000028,2.299999999999997,-0.8660254037844386,0.5000000000000001,1.0,0.4000000000000057,1,1
MEAS_R000277,C020,S01,277,277,35.0,39.6,33.2,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000277,1,4,2,3,3,4,3,5,32.8,32.0,33.3,2.200000000000003,-0.09999999999999432,-0.7071067811865477,0.7071067811865474,0.8941176470588237,1.7999999999999972,1,1
MEAS_R000278,C020,S01,278,278,36.6,38.6,34.3,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000278,5,5,3,3,1,1,3,3,38.2,37.0,37.8,-1.6000000000000014,-3.5,-0.7071067811865477,0.7071067811865474,0.9588235294117645,2.3000000000000043,1,1
MEAS_R000279,C020,S01,279,279,37.3,40.4,35.6,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000279,3,1,5,2,3,5,2,5,37.1,37.1,35.5,0.19999999999999574,0.10000000000000142,-0.7071067811865477,0.7071067811865474,1.0,1.6999999999999957,1,1
MEAS_R000280,C020,S01,280,280,34.5,39.5,32.1,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000280,1,3,1,5,5,3,4,5,35.0,32.8,33.2,-0.5,-1.1000000000000014,-0.5000000000000004,0.8660254037844384,0.8294117647058824,2.3999999999999986,1,1
MEAS_R000281,C020,S01,281,281,37.0,40.2,35.2,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000281,3,5,3,1,2,1,4,5,38.4,37.3,32.0,-1.3999999999999986,3.200000000000003,-0.5000000000000004,0.8660254037844384,1.0,1.7999999999999972,1,1
MEAS_R000282,C020,S01,282,282,33.9,39.5,30.9,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000282,1,2,3,1,1,3,5,5,34.5,35.0,32.1,-0.6000000000000014,-1.2000000000000028,-0.25881904510252157,0.9659258262890681,0.7588235294117647,3.0,1,1
MEAS_R000283,C020,S01,283,283,36.2,40.2,33.9,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000283,3,3,4,4,4,5,5,5,37.0,38.4,35.2,-0.7999999999999972,-1.3000000000000043,-0.25881904510252157,0.9659258262890681,0.9352941176470587,2.3000000000000043,1,1
MEAS_R000284,C009,S01,284,284,32.1,40.4,23.6,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000284,1,2,5,4,1,4,1,7,32.1,32.1,23.6,0.0,0.0,0.25881904510252074,0.9659258262890683,0.32941176470588246,8.5,0,1
MEAS_R000285,C009,S01,285,285,36.1,39.3,32.5,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000285,4,1,1,5,3,1,1,4,36.1,36.1,32.5,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.8529411764705882,3.6000000000000014,1,0
MEAS_R000286,C009,S01,286,286,37.2,39.4,35.4,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000286,2,4,4,4,2,2,1,2,37.2,37.2,35.4,0.0,0.0,-0.4999999999999997,-0.8660254037844388,1.0,1.8000000000000043,1,0
MEAS_R000287,C009,S01,287,287,39.3,39.5,38.8,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000287,4,1,3,1,1,3,2,4,36.1,36.1,32.5,3.1999999999999957,6.299999999999997,-0.7071067811865471,-0.7071067811865479,1.0,0.5,1,0
MEAS_R000288,C009,S01,288,288,36.1,39.5,32.8,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000288,3,1,4,2,3,1,2,2,36.9,36.9,32.0,-0.7999999999999972,0.7999999999999972,-0.9659258262890684,0.2588190451025203,0.8705882352941174,3.3000000000000043,1,0
MEAS_R000289,C009,S01,289,289,36.4,40.5,32.3,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000289,1,3,2,2,4,3,3,7,35.7,32.1,32.0,0.6999999999999957,0.29999999999999716,-0.7071067811865477,0.7071067811865474,0.8411764705882351,4.100000000000001,1,1
MEAS_R000290,C009,S01,290,290,36.7,38.7,33.0,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000290,5,5,2,1,2,2,2,2,35.9,35.9,33.8,0.8000000000000043,-0.7999999999999972,-0.7071067811865477,0.7071067811865474,0.8823529411764706,3.700000000000003,1,1
MEAS_R000291,C009,S01,291,291,33.4,40.8,26.5,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000291,1,1,3,3,5,4,5,7,34.8,36.4,27.3,-1.3999999999999986,-0.8000000000000007,-0.25881904510252157,0.9659258262890681,0.5,6.899999999999999,0,1
MEAS_R000292,C009,S01,292,292,34.6,40.6,29.6,24.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000292,1,5,1,3,4,5,7,7,32.6,33.4,22.0,2.0,7.600000000000001,-2.4492935982947064e-16,1.0,0.6823529411764707,5.0,0,1
MEAS_R000293,C012,S01,293,293,34.1,40.3,30.2,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000293,1,5,1,4,5,3,1,6,34.1,34.1,30.2,0.0,0.0,0.25881904510252074,0.9659258262890683,0.7176470588235294,3.900000000000002,1,1
MEAS_R000294,C012,S01,294,294,37.0,39.1,35.0,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000294,4,4,1,5,3,3,1,3,37.0,37.0,35.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,1.0,2.0,1,0
MEAS_R000295,C012,S01,295,295,36.6,39.0,35.0,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000295,4,4,3,1,4,3,2,3,37.0,37.0,35.0,-0.3999999999999986,0.0,-0.4999999999999997,-0.8660254037844388,1.0,1.6000000000000014,1,0
MEAS_R000296,C012,S01,296,296,37.9,39.0,36.9,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000296,4,1,2,3,2,1,3,3,36.6,37.0,35.0,1.2999999999999972,1.8999999999999986,-0.7071067811865471,-0.7071067811865479,1.0,1.0,1,0
MEAS_R000297,C012,S01,297,297,38.4,39.7,37.9,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000297,2,1,2,4,3,1,1,1,38.4,38.4,37.9,0.0,0.0,-0.7071067811865471,-0.7071067811865479,1.0,0.5,1,0
MEAS_R000298,C012,S01,298,298,38.9,39.5,38.8,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000298,5,2,3,5,5,1,1,4,38.9,38.9,38.8,0.0,0.0,-1.0,-1.8369701987210297e-16,1.0,0.10000000000000142,1,0
MEAS_R000299,C012,S01,299,299,37.4,39.5,36.0,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000299,3,5,5,2,3,5,1,3,37.4,37.4,36.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.0,1.3999999999999986,1,0
MEAS_R000300,C012,S01,300,300,37.7,39.5,36.2,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000300,5,2,3,2,1,4,2,4,38.9,38.9,38.8,-1.1999999999999957,-2.5999999999999943,-0.9659258262890684,0.2588190451025203,1.0,1.5,1,0
MEAS_R000301,C012,S01,301,301,37.5,39.8,35.7,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000301,3,2,1,1,2,5,2,3,37.4,37.4,36.0,0.10000000000000142,-0.29999999999999716,-0.8660254037844386,0.5000000000000001,1.0,1.7999999999999972,1,1
MEAS_R000302,C012,S01,302,302,36.8,40.0,35.0,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000302,3,3,2,3,2,4,3,3,37.5,37.4,35.7,-0.7000000000000028,-0.7000000000000028,-0.7071067811865477,0.7071067811865474,1.0,1.7999999999999972,1,1
MEAS_R000303,C012,S01,303,303,38.2,39.4,36.8,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000303,5,2,4,3,1,2,4,4,37.1,37.7,35.2,1.1000000000000014,1.5999999999999943,-0.7071067811865477,0.7071067811865474,1.0,1.4000000000000057,1,1
MEAS_R000304,C012,S01,304,304,36.2,40.6,34.3,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000304,1,4,4,2,1,2,4,6,35.5,35.7,35.9,0.7000000000000028,-1.6000000000000014,-0.5000000000000004,0.8660254037844384,0.9588235294117645,1.9000000000000057,1,1
MEAS_R000305,C012,S01,305,305,35.0,40.5,32.7,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000305,1,5,5,1,4,2,5,6,36.2,35.5,34.3,-1.2000000000000028,-1.5999999999999943,-0.25881904510252157,0.9659258262890681,0.8647058823529413,2.299999999999997,1,1
MEAS_R000306,C006,S01,306,306,30.1,39.8,23.5,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000306,1,3,4,2,2,3,1,7,30.1,30.1,23.5,0.0,0.0,0.25881904510252074,0.9659258262890683,0.3235294117647059,6.600000000000001,0,1
MEAS_R000307,C006,S01,307,307,35.1,38.5,31.4,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000307,2,1,1,5,2,4,2,4,34.6,34.6,33.0,0.5,-1.6000000000000014,-0.2588190451025208,-0.9659258262890683,0.7882352941176469,3.700000000000003,1,0
MEAS_R000308,C006,S01,308,308,35.8,38.6,32.5,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000308,4,2,2,1,1,1,1,3,35.8,35.8,32.5,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.8529411764705882,3.299999999999997,1,0
MEAS_R000309,C006,S01,309,309,35.3,39.3,31.8,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000309,2,5,2,3,4,2,3,4,35.1,34.6,31.4,0.19999999999999574,0.40000000000000213,-0.4999999999999997,-0.8660254037844388,0.8117647058823529,3.4999999999999964,1,0
MEAS_R000310,C006,S01,310,310,37.4,38.5,36.1,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000310,4,1,4,3,4,4,2,3,35.8,35.8,32.5,1.6000000000000014,3.6000000000000014,-0.7071067811865471,-0.7071067811865479,1.0,1.2999999999999972,1,0
MEAS_R000311,C006,S01,311,311,38.1,39.7,36.5,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000311,2,3,3,4,3,2,4,4,35.3,35.1,31.8,2.8000000000000043,4.699999999999999,-0.7071067811865471,-0.7071067811865479,1.0,1.6000000000000014,1,0
MEAS_R000312,C006,S01,312,312,35.3,38.4,32.1,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000312,3,4,1,3,4,5,1,2,35.3,35.3,32.1,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.8294117647058824,3.1999999999999957,1,0
MEAS_R000313,C006,S01,313,313,36.4,38.9,33.4,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000313,5,3,5,4,3,1,1,2,36.4,36.4,33.4,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.9058823529411764,3.0,1,0
MEAS_R000314,C006,S01,314,314,34.4,39.4,30.8,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000314,1,2,3,4,2,3,3,7,29.3,30.1,25.1,5.099999999999998,5.699999999999999,-0.7071067811865477,0.7071067811865474,0.7529411764705882,3.599999999999998,1,1
MEAS_R000315,C006,S01,315,315,35.3,38.5,31.5,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000315,3,4,1,5,5,2,2,2,35.3,35.3,32.1,0.0,-0.6000000000000014,-0.7071067811865477,0.7071067811865474,0.7941176470588235,3.799999999999997,1,1
MEAS_R000316,C006,S01,316,316,34.0,39.4,29.9,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000316,1,2,2,2,1,5,4,7,34.4,29.3,30.8,-0.3999999999999986,-0.9000000000000021,-0.5000000000000004,0.8660254037844384,0.7,4.100000000000001,0,1
MEAS_R000317,C006,S01,317,317,35.1,39.9,30.6,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000317,5,4,4,1,5,1,2,2,36.4,36.4,33.4,-1.2999999999999972,-2.799999999999997,-0.5000000000000004,0.8660254037844384,0.7411764705882353,4.5,1,1
MEAS_R000318,C006,S01,318,318,33.3,39.6,28.0,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000318,1,2,3,2,3,3,5,7,34.0,34.4,29.9,-0.7000000000000028,-1.8999999999999986,-0.25881904510252157,0.9659258262890681,0.5882352941176471,5.299999999999997,0,1
MEAS_R000319,C006,S01,319,319,32.8,40.0,27.7,24.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000319,1,5,5,1,1,4,7,7,33.4,33.3,30.1,-0.6000000000000014,-2.400000000000002,-2.4492935982947064e-16,1.0,0.5705882352941176,5.099999999999998,0,1
MEAS_R000320,C015,S01,320,320,31.7,38.9,26.6,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000320,1,3,1,2,5,3,1,3,31.7,31.7,26.6,0.0,0.0,0.25881904510252074,0.9659258262890683,0.5058823529411766,5.099999999999998,0,1
MEAS_R000321,C015,S01,321,321,34.7,38.2,32.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000321,4,1,3,4,2,1,1,4,34.7,34.7,32.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.8235294117647058,2.700000000000003,1,0
MEAS_R000322,C015,S01,322,322,34.7,39.7,32.2,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000322,2,5,5,5,1,2,1,4,34.7,34.7,32.2,0.0,0.0,1.2246467991473532e-16,-1.0,0.835294117647059,2.5,1,0
MEAS_R000323,C015,S01,323,323,34.6,38.2,32.1,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000323,4,1,1,2,5,3,2,4,34.7,34.7,32.0,-0.10000000000000142,0.10000000000000142,-0.2588190451025208,-0.9659258262890683,0.8294117647058824,2.5,1,0
MEAS_R000324,C015,S01,324,324,34.9,38.5,32.4,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000324,2,1,2,2,2,3,2,4,34.7,34.7,32.2,0.19999999999999574,0.19999999999999574,-0.2588190451025208,-0.9659258262890683,0.8470588235294116,2.5,1,0
MEAS_R000325,C015,S01,325,325,36.6,38.3,35.5,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000325,2,3,5,1,4,1,3,4,34.9,34.7,32.4,1.7000000000000028,3.1000000000000014,-0.4999999999999997,-0.8660254037844388,1.0,1.1000000000000014,1,0
MEAS_R000326,C015,S01,326,326,36.9,38.2,35.6,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000326,4,2,3,4,1,5,3,4,34.6,34.7,32.1,2.299999999999997,3.5,-0.4999999999999997,-0.8660254037844388,1.0,1.2999999999999972,1,0
MEAS_R000327,C015,S01,327,327,36.5,38.2,34.8,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000327,4,2,2,3,2,4,4,4,36.9,34.6,35.6,-0.3999999999999986,-0.8000000000000043,-0.7071067811865471,-0.7071067811865479,0.9882352941176469,1.7000000000000028,1,0
MEAS_R000328,C015,S01,328,328,36.9,38.0,35.3,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000328,2,4,5,3,4,2,4,4,36.6,34.9,35.5,0.29999999999999716,-0.20000000000000284,-0.7071067811865471,-0.7071067811865479,1.0,1.6000000000000014,1,0
MEAS_R000329,C015,S01,329,329,35.8,39.2,33.3,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000329,5,4,2,1,3,4,1,4,35.8,35.8,33.3,0.0,0.0,-1.0,-1.8369701987210297e-16,0.8999999999999998,2.5,1,0
MEAS_R000330,C015,S01,330,330,35.5,38.5,33.2,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000330,3,4,1,3,2,3,1,3,35.5,35.5,33.2,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.8941176470588237,2.299999999999997,1,0
MEAS_R000331,C015,S01,331,331,35.5,39.0,33.1,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000331,5,5,3,5,3,4,2,4,35.8,35.8,33.3,-0.29999999999999716,-0.19999999999999574,-0.9659258262890684,0.2588190451025203,0.8882352941176471,2.3999999999999986,1,0
MEAS_R000332,C015,S01,332,332,35.6,39.7,33.0,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000332,5,5,4,1,4,5,3,4,35.5,35.8,33.1,0.10000000000000142,-0.10000000000000142,-0.8660254037844386,0.5000000000000001,0.8823529411764706,2.6000000000000014,1,1
MEAS_R000333,C015,S01,333,333,34.6,40.0,30.4,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000333,5,2,1,3,1,5,4,4,35.6,35.5,33.0,-1.0,-2.6000000000000014,-0.7071067811865477,0.7071067811865474,0.7294117647058823,4.200000000000003,1,1
MEAS_R000334,C015,S01,334,334,35.1,38.5,32.4,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000334,3,3,3,2,5,2,2,3,35.5,35.5,33.2,-0.3999999999999986,-0.8000000000000043,-0.7071067811865477,0.7071067811865474,0.8470588235294116,2.700000000000003,1,1
MEAS_R000335,C015,S01,335,335,34.2,38.4,30.8,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000335,3,1,4,4,3,2,3,3,35.1,35.5,32.4,-0.8999999999999986,-1.5999999999999979,-0.5000000000000004,0.8660254037844384,0.7529411764705882,3.400000000000002,1,1
MEAS_R000336,C015,S01,336,336,35.0,38.8,31.4,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000336,1,3,4,5,3,1,2,3,31.7,31.7,26.6,3.3000000000000007,4.799999999999997,-0.5000000000000004,0.8660254037844384,0.7882352941176469,3.6000000000000014,1,1
MEAS_R000337,C015,S01,337,337,33.8,39.1,29.5,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000337,1,2,2,1,1,1,3,3,35.0,31.7,31.4,-1.2000000000000028,-1.8999999999999986,-0.25881904510252157,0.9659258262890681,0.6764705882352942,4.299999999999997,0,1
MEAS_R000338,C007,S01,338,338,35.7,40.1,29.0,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000338,1,4,5,3,1,4,1,5,35.7,35.7,29.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.6470588235294118,6.700000000000003,0,1
MEAS_R000339,C007,S01,339,339,36.5,38.4,32.1,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000339,2,3,3,2,3,3,1,4,36.5,36.5,32.1,0.0,0.0,1.2246467991473532e-16,-1.0,0.8294117647058824,4.399999999999999,1,0
MEAS_R000340,C007,S01,340,340,37.4,39.8,32.8,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000340,4,1,1,5,4,2,1,4,37.4,37.4,32.8,0.0,0.0,1.2246467991473532e-16,-1.0,0.8705882352941174,4.600000000000001,1,0
MEAS_R000341,C007,S01,341,341,36.5,38.5,31.7,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000341,2,4,3,5,3,5,2,4,36.5,36.5,32.1,0.0,-0.40000000000000213,-0.2588190451025208,-0.9659258262890683,0.8058823529411764,4.800000000000001,1,0
MEAS_R000342,C007,S01,342,342,37.4,40.0,33.3,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000342,4,1,5,1,5,4,2,4,37.4,37.4,32.8,0.0,0.5,-0.2588190451025208,-0.9659258262890683,0.8999999999999998,4.100000000000001,1,0
MEAS_R000343,C007,S01,343,343,37.1,39.3,33.5,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000343,2,5,4,3,2,3,3,4,36.5,36.5,31.7,0.6000000000000014,1.8000000000000007,-0.4999999999999997,-0.8660254037844388,0.9117647058823529,3.6000000000000014,1,0
MEAS_R000344,C007,S01,344,344,39.2,39.9,37.2,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000344,4,2,4,4,2,4,3,4,37.4,37.4,33.3,1.8000000000000043,3.9000000000000057,-0.4999999999999997,-0.8660254037844388,1.0,2.0,1,0
MEAS_R000345,C007,S01,345,345,38.3,39.7,35.7,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000345,2,3,5,5,3,4,4,4,37.1,36.5,33.5,1.1999999999999957,2.200000000000003,-0.7071067811865471,-0.7071067811865479,1.0,2.5999999999999943,1,0
MEAS_R000346,C007,S01,346,346,38.9,39.7,35.9,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000346,4,5,4,2,4,1,4,4,39.2,37.4,37.2,-0.30000000000000426,-1.3000000000000043,-0.7071067811865471,-0.7071067811865479,1.0,3.0,1,0
MEAS_R000347,C007,S01,347,347,37.6,39.5,33.4,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000347,5,5,2,4,3,1,1,4,37.6,37.6,33.4,0.0,0.0,-1.0,-1.8369701987210297e-16,0.9058823529411764,4.200000000000003,1,0
MEAS_R000348,C007,S01,348,348,37.6,39.7,34.2,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000348,5,4,2,1,1,5,2,4,37.6,37.6,33.4,0.0,0.8000000000000043,-0.9659258262890684,0.2588190451025203,0.9529411764705884,3.3999999999999986,1,0
MEAS_R000349,C007,S01,349,349,36.9,39.6,33.8,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000349,5,2,1,2,4,3,3,4,37.6,37.6,34.2,-0.7000000000000028,-0.4000000000000057,-0.8660254037844386,0.5000000000000001,0.9294117647058822,3.1000000000000014,1,1
MEAS_R000350,C007,S01,350,350,36.9,39.3,32.4,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000350,1,1,1,1,1,1,2,5,35.7,35.7,29.0,1.1999999999999957,3.3999999999999986,-0.7071067811865477,0.7071067811865474,0.8470588235294116,4.5,1,1
MEAS_R000351,C007,S01,351,351,37.7,40.7,33.1,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000351,3,3,2,3,2,1,1,2,37.7,37.7,33.1,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.8882352941176471,4.600000000000001,1,1
MEAS_R000352,C007,S01,352,352,35.0,39.2,28.7,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000352,1,2,4,1,2,2,3,5,36.9,35.7,32.4,-1.8999999999999986,-3.6999999999999993,-0.5000000000000004,0.8660254037844384,0.6294117647058823,6.300000000000001,0,1
MEAS_R000353,C007,S01,353,353,35.2,39.4,30.1,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000353,5,2,2,3,5,2,4,4,36.9,37.6,33.8,-1.6999999999999957,-3.6999999999999957,-0.5000000000000004,0.8660254037844384,0.7117647058823531,5.100000000000001,1,1
MEAS_R000354,C007,S01,354,354,37.2,40.6,31.8,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000354,3,1,1,2,1,3,2,2,37.7,37.7,33.1,-0.5,-1.3000000000000007,-0.5000000000000004,0.8660254037844384,0.8117647058823529,5.400000000000002,1,1
MEAS_R000355,C007,S01,355,355,34.9,38.3,27.6,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000355,1,3,3,4,4,5,4,5,35.0,36.9,28.7,-0.10000000000000142,-1.0999999999999979,-0.25881904510252157,0.9659258262890681,0.5647058823529413,7.299999999999997,0,1
MEAS_R000356,C007,S01,356,356,34.6,40.2,27.1,24.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000356,1,4,3,4,5,2,5,5,34.9,35.0,27.6,-0.29999999999999716,-0.5,-2.4492935982947064e-16,1.0,0.5352941176470589,7.5,0,1
MEAS_R000357,C013,S01,357,357,29.3,39.3,20.6,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000357,1,3,1,2,3,5,1,10,29.3,29.3,20.6,0.0,0.0,0.25881904510252074,0.9659258262890683,0.15294117647058833,8.7,0,1
MEAS_R000358,C013,S01,358,358,34.7,38.7,30.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000358,4,4,1,5,2,2,1,2,34.7,34.7,30.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7058823529411765,4.700000000000003,1,0
MEAS_R000359,C013,S01,359,359,35.2,38.6,30.9,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000359,4,4,4,4,5,4,2,2,34.7,34.7,30.0,0.5,0.8999999999999986,-0.2588190451025208,-0.9659258262890683,0.7588235294117647,4.300000000000004,1,0
MEAS_R000360,C013,S01,360,360,34.8,38.6,30.3,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000360,3,5,5,3,1,2,1,3,34.8,34.8,30.3,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.723529411764706,4.4999999999999964,1,0
MEAS_R000361,C013,S01,361,361,35.8,39.3,32.1,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000361,5,5,2,1,4,5,2,2,35.3,35.3,30.5,0.5,1.6000000000000014,-0.9659258262890684,0.2588190451025203,0.8294117647058824,3.6999999999999957,1,0
MEAS_R000362,C013,S01,362,362,34.5,39.2,29.7,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000362,1,1,2,5,3,4,4,10,28.5,34.4,18.2,6.0,11.5,-0.7071067811865477,0.7071067811865474,0.6882352941176471,4.800000000000001,0,1
MEAS_R000363,C013,S01,363,363,34.8,38.5,29.8,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000363,3,2,3,2,4,3,2,3,34.8,34.8,30.3,0.0,-0.5,-0.7071067811865477,0.7071067811865474,0.6941176470588236,4.9999999999999964,0,1
MEAS_R000364,C013,S01,364,364,33.8,39.1,27.6,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000364,1,2,5,3,2,1,6,10,34.6,34.5,29.2,-0.8000000000000043,-1.5999999999999979,-0.5000000000000004,0.8660254037844384,0.5647058823529413,6.199999999999996,0,1
MEAS_R000365,C013,S01,365,365,33.0,39.1,25.7,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000365,1,1,3,4,1,3,9,10,34.1,34.0,22.9,-1.1000000000000014,2.8000000000000007,-0.25881904510252157,0.9659258262890681,0.4529411764705882,7.300000000000001,0,1
MEAS_R000366,C013,S01,366,366,32.9,39.0,25.3,24.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000366,1,5,4,1,5,1,10,10,33.0,34.1,25.7,-0.10000000000000142,-0.3999999999999986,-2.4492935982947064e-16,1.0,0.4294117647058824,7.599999999999998,0,1
MEAS_R000367,C024,S01,367,367,36.1,38.0,34.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000367,2,4,1,5,4,5,1,4,36.1,36.1,34.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.9411764705882353,2.1000000000000014,1,0
